sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
0,baseline,0.564127982,-1,-1
1,baseline,0.538079977,-1,-1
2,baseline,0.538335979,-1,-1
3,baseline,0.536575973,-1,-1
4,baseline,0.536575973,-1,-1
5,baseline,0.536575973,-1,-1
6,baseline,0.537631989,-1,-1
7,baseline,0.536736012,-1,-1
8,baseline,0.538911998,-1,-1
9,baseline,0.536639988,-1,-1
10,baseline,0.536575973,-1,-1
11,baseline,0.535391986,-1,-1
12,baseline,0.537087977,-1,-1
13,baseline,0.538176,-1,-1
14,baseline,0.538240016,-1,-1
15,baseline,0.53788799,-1,-1
16,baseline,0.536800027,-1,-1
17,baseline,0.537855983,-1,-1
18,baseline,0.536607981,-1,-1
19,baseline,0.53491199,-1,-1
20,baseline,0.536575973,-1,-1
21,baseline,0.536575973,-1,-1
22,baseline,0.536575973,-1,-1
23,baseline,0.536575973,-1,-1
24,baseline,0.538111985,-1,-1
25,baseline,0.537119985,-1,-1
26,baseline,0.536575973,-1,-1
27,baseline,0.536575973,-1,-1
28,baseline,0.53648001,-1,-1
29,baseline,0.536704004,-1,-1
30,baseline,0.536575973,-1,-1
31,baseline,0.54016,-1,-1
32,baseline,0.542271972,-1,-1
33,baseline,0.540672004,-1,-1
34,baseline,0.535583973,-1,-1
35,baseline,0.538559973,-1,-1
36,baseline,0.536575973,-1,-1
37,baseline,0.539615989,-1,-1
38,baseline,0.539903998,-1,-1
39,baseline,0.538335979,-1,-1
40,baseline,0.536704004,-1,-1
41,baseline,0.538591981,-1,-1
42,baseline,0.537728012,-1,-1
43,baseline,0.536607981,-1,-1
44,baseline,0.536575973,-1,-1
45,baseline,0.536575973,-1,-1
46,baseline,0.537375987,-1,-1
47,baseline,0.536575973,-1,-1
48,baseline,0.535359979,-1,-1
49,baseline,0.536544025,-1,-1
50,baseline,0.538623989,-1,-1
51,baseline,0.536448002,-1,-1
52,baseline,0.536575973,-1,-1
53,baseline,0.536575973,-1,-1
54,baseline,0.53689599,-1,-1
55,baseline,0.538048029,-1,-1
56,baseline,0.536800027,-1,-1
57,baseline,0.53689599,-1,-1
58,baseline,0.536575973,-1,-1
59,baseline,0.536575973,-1,-1
60,baseline,0.538559973,-1,-1
61,baseline,0.536575973,-1,-1
62,baseline,0.537631989,-1,-1
63,baseline,0.536415994,-1,-1
64,baseline,0.536575973,-1,-1
65,baseline,0.536575973,-1,-1
66,baseline,0.535520017,-1,-1
67,baseline,0.535296023,-1,-1
68,baseline,0.536383986,-1,-1
69,baseline,0.536383986,-1,-1
70,baseline,0.543871999,-1,-1
71,baseline,0.540639997,-1,-1
72,baseline,0.536575973,-1,-1
73,baseline,0.536288023,-1,-1
74,baseline,0.536224008,-1,-1
75,baseline,0.536192,-1,-1
76,baseline,0.53648001,-1,-1
77,baseline,0.538111985,-1,-1
78,baseline,0.536960006,-1,-1
79,baseline,0.537696004,-1,-1
80,baseline,0.536607981,-1,-1
81,baseline,0.536575973,-1,-1
82,baseline,0.535296023,-1,-1
83,baseline,0.536512017,-1,-1
84,baseline,0.537087977,-1,-1
85,baseline,0.537087977,-1,-1
86,baseline,0.53747201,-1,-1
87,baseline,0.536575973,-1,-1
88,baseline,0.536831975,-1,-1
89,baseline,0.537760019,-1,-1
90,baseline,0.536607981,-1,-1
91,baseline,0.536256015,-1,-1
92,baseline,0.536768019,-1,-1
93,baseline,0.537919998,-1,-1
94,baseline,0.536863983,-1,-1
95,baseline,0.536544025,-1,-1
96,baseline,0.535456002,-1,-1
97,baseline,0.536415994,-1,-1
98,baseline,0.537343979,-1,-1
99,baseline,0.536575973,-1,-1
100,interference,1.56048,-1,-1
101,interference,1.56368005,-1,-1
102,interference,1.57695997,-1,-1
103,interference,1.55859196,-1,-1
104,interference,1.55478406,-1,-1
105,interference,1.58073604,-1,-1
106,interference,1.56406403,-1,-1
107,interference,1.56918395,-1,-1
108,interference,1.56604803,-1,-1
109,interference,1.56908798,-1,-1
110,interference,1.55875194,-1,-1
111,interference,1.55903995,-1,-1
112,interference,1.581056,-1,-1
113,interference,1.57068801,-1,-1
114,interference,1.56934404,-1,-1
115,interference,1.57558405,-1,-1
116,interference,1.56752002,-1,-1
117,interference,1.57049596,-1,-1
118,interference,1.57132804,-1,-1
119,interference,1.58313596,-1,-1
120,interference,1.57990396,-1,-1
121,interference,1.56364799,-1,-1
122,interference,1.58371198,-1,-1
123,interference,1.56556797,-1,-1
124,interference,1.58310401,-1,-1
125,interference,1.559008,-1,-1
126,interference,1.56649601,-1,-1
127,interference,1.47958398,-1,-1
128,interference,1.40867198,-1,-1
129,interference,1.41152,-1,-1
130,interference,1.41158402,-1,-1
131,interference,1.39673603,-1,-1
132,interference,1.39894402,-1,-1
133,interference,1.40713596,-1,-1
134,interference,1.39827204,-1,-1
135,interference,1.40131199,-1,-1
136,interference,1.39302397,-1,-1
137,interference,1.41148806,-1,-1
138,interference,1.39193594,-1,-1
139,interference,1.39027202,-1,-1
140,interference,1.39059198,-1,-1
141,interference,1.40416002,-1,-1
142,interference,1.39263999,-1,-1
143,interference,1.38649595,-1,-1
144,interference,1.40492797,-1,-1
145,interference,1.38678396,-1,-1
146,interference,1.39040005,-1,-1
147,interference,1.39263999,-1,-1
148,interference,1.385728,-1,-1
149,interference,1.40287995,-1,-1
150,interference,1.40870404,-1,-1
151,interference,1.39075196,-1,-1
152,interference,1.38585603,-1,-1
153,interference,1.40083206,-1,-1
154,interference,1.3944,-1,-1
155,interference,1.413504,-1,-1
156,interference,1.39014399,-1,-1
157,interference,1.40287995,-1,-1
158,interference,1.39059198,-1,-1
159,interference,1.38976002,-1,-1
160,interference,1.39737594,-1,-1
161,interference,1.39878404,-1,-1
162,interference,1.38921595,-1,-1
163,interference,1.38227201,-1,-1
164,interference,1.39270401,-1,-1
165,interference,1.38854396,-1,-1
166,interference,1.39971197,-1,-1
167,interference,0.833536029,-1,-1
168,recovery,0.537407994,0,0.380192012
169,recovery,0.536575973,1,0.92988801
170,recovery,0.534879982,2,1.47635198
171,recovery,0.534687996,3,2.021312
172,recovery,0.535712004,4,2.56624007
173,recovery,0.536000013,5,3.11100793
174,recovery,0.535808027,6,3.65577602
175,recovery,0.536575973,7,4.20054388
176,recovery,0.536319971,8,4.74736023
177,recovery,0.53648001,9,5.29212809
178,recovery,0.536383986,10,5.83689594
179,recovery,0.536575973,11,6.3816638
180,recovery,0.535552025,12,6.9274559
181,recovery,0.536575973,13,7.47254419
182,recovery,0.538559973,14,8.04384041
183,recovery,0.536575973,15,8.59350395
184,recovery,0.536383986,16,9.14025593
185,recovery,0.535520017,17,9.68614388
186,recovery,0.534784019,18,10.2316484
187,recovery,0.535423994,19,10.7778244
188,recovery,0.536607981,20,11.3234882
189,recovery,0.534687996,21,11.8701439
190,recovery,0.536575973,22,12.4150724
191,recovery,0.536159992,23,12.9618883
192,recovery,0.535040021,24,13.5081921
193,recovery,0.536607981,25,14.0534716
194,recovery,0.536127985,26,14.6002884
195,recovery,0.535456002,27,15.1462078
196,recovery,0.535008013,28,15.6913919
197,recovery,0.536383986,29,16.2366409
198,recovery,0.535712004,30,16.7834244
199,recovery,0.536575973,31,17.3487034
200,recovery,0.536383986,32,17.9133434
201,recovery,0.536383986,33,18.4601288
202,recovery,0.536319971,34,19.0055351
203,recovery,0.535040021,35,19.5518398
204,recovery,0.536224008,36,20.0971203
205,recovery,0.536607981,37,20.6418877
206,recovery,0.536383986,38,21.188736
207,recovery,0.535296023,39,21.7347527
208,recovery,0.53491199,40,22.2799034
209,recovery,0.53590399,41,22.8250561
210,recovery,0.536575973,42,23.3698559
211,recovery,0.535072029,43,23.9161282
212,recovery,0.535232008,44,24.4627514
213,recovery,0.536544025,45,25.0143681
214,recovery,0.536831975,46,25.5607681
215,recovery,0.536448002,47,26.1073284
216,recovery,0.536544025,48,26.6527996
217,recovery,0.535968006,49,27.1995831
218,recovery,0.536544025,50,27.7443848
219,recovery,0.535103977,51,28.2906246
220,recovery,0.536607981,52,28.8359356
221,recovery,0.536224008,53,29.3826885
222,recovery,0.536575973,54,29.9275208
223,recovery,0.540704012,55,30.4763832
224,recovery,0.536607981,56,31.0272961
225,recovery,0.536351979,57,31.5741119
226,recovery,0.536575973,58,32.1229744
227,recovery,0.535103977,59,32.6692162
228,recovery,0.536127985,60,33.2145615
229,recovery,0.536544025,61,33.7593613
230,recovery,0.536575973,62,34.3081932
231,recovery,0.535935998,63,34.8546562
232,recovery,0.536575973,64,35.3997765
233,recovery,0.535008013,65,35.9461136
234,recovery,0.536127985,66,36.4913597
235,recovery,0.535391986,67,37.0373459
236,recovery,0.536127985,68,37.5824623
237,recovery,0.536607981,69,38.1277122
238,recovery,0.536351979,70,38.6738892
239,recovery,0.535456002,71,39.2204475
240,recovery,0.53648001,72,39.7661133
241,recovery,0.553056002,73,40.3128319
242,recovery,0.536575973,74,40.9457588
243,recovery,0.536127985,75,41.4942703
244,recovery,0.536544025,76,42.0394249
245,recovery,0.536575973,77,42.5862083
246,recovery,0.535968006,78,43.1330223
247,recovery,0.535391986,79,43.6789742
248,recovery,0.536575973,80,44.2246094
249,recovery,0.536288023,81,44.7714233
250,recovery,0.536127985,82,45.3182068
251,recovery,0.536319971,83,45.8630066
252,recovery,0.536544025,84,46.4098549
253,recovery,0.536607981,85,46.9566383
254,recovery,0.536575973,86,47.5034561
255,recovery,0.536575973,87,48.0502739
256,recovery,0.536671996,88,48.5969925
257,recovery,0.537087977,89,49.1433907
258,recovery,0.536736012,90,49.6903687
259,recovery,0.536288023,91,50.2373428
260,recovery,0.536351979,92,50.7835846
261,recovery,0.537375987,93,51.330368
262,recovery,0.535423994,94,51.8770866
263,recovery,0.536544025,95,52.4227829
264,recovery,0.536159992,96,52.9695358
265,recovery,0.53689599,97,53.5157127
266,recovery,0.537760019,98,54.0652466
267,recovery,0.536544025,99,54.6120949
