sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
156,recovery,0.536704004,6,3.42287993
157,recovery,0.538048029,7,3.96982408
158,recovery,0.538591981,8,4.51664019
159,recovery,0.536575973,9,5.06547213
160,recovery,0.536575973,10,5.612288
161,recovery,0.536575973,11,6.15910387
162,recovery,0.537728012,12,6.70592022
163,recovery,0.536575973,13,7.25273609
164,recovery,0.537728012,14,7.79955196
165,recovery,0.539071977,15,8.35206413
166,recovery,0.538591981,16,8.90345573
167,recovery,0.538815975,17,9.45536041
168,recovery,0.537567973,18,10.0042562
169,recovery,0.538303971,19,10.5520639
170,recovery,0.53689599,20,11.1006079
171,recovery,0.537696004,21,11.6477442
172,recovery,0.538591981,22,12.19664
173,recovery,0.538143992,23,12.745472
174,recovery,0.537280023,24,13.2936316
175,recovery,0.538240016,25,13.8411522
176,recovery,0.53689599,26,14.4019842
177,recovery,0.538432002,27,14.9491196
178,recovery,0.536960006,28,15.4970236
179,recovery,0.543488026,29,16.0583687
180,recovery,0.543168008,30,16.6236153
181,recovery,0.54272002,31,17.1875839
182,recovery,0.543839991,32,17.7487679
183,recovery,0.541887999,33,18.3098888
184,recovery,0.543456018,34,18.8723526
185,recovery,0.543904006,35,19.4342403
186,recovery,0.542847991,36,19.9993916
187,recovery,0.543744028,37,20.5606403
188,recovery,0.54272002,38,21.1217918
189,recovery,0.554560006,39,21.6788807
190,recovery,0.541087985,40,22.2495041
191,recovery,0.540672004,41,22.8072968
192,recovery,0.539647996,42,23.3633289
193,recovery,0.541216016,43,23.9208641
194,recovery,0.540672004,44,24.4764156
195,recovery,0.540831983,45,25.0331516
196,recovery,0.540672004,46,25.58848
197,recovery,0.540768027,47,26.1454391
198,recovery,0.541504025,48,26.7038403
199,recovery,0.540768027,49,27.2616005
200,recovery,0.543904006,50,27.8228798
201,recovery,0.544767976,51,28.3860474
202,recovery,0.544767976,52,28.9533443
203,recovery,0.542976022,53,29.5177288
204,recovery,0.541952014,54,30.0776958
205,recovery,0.541696012,55,30.6327038
206,recovery,0.541248024,56,31.1911678
207,recovery,0.542400002,57,31.7504635
208,recovery,0.54243201,58,32.3079681
209,recovery,0.542047977,59,32.8689613
210,recovery,0.540863991,60,33.4258232
211,recovery,0.54243201,61,33.9852791
212,recovery,0.542944014,62,34.5523529
213,recovery,0.544384003,63,35.1178246
214,recovery,0.54470402,64,35.6994553
215,recovery,0.543327987,65,36.2661133
216,recovery,0.544767976,66,36.8360977
217,recovery,0.542079985,67,37.3951988
218,recovery,0.544896007,68,37.9553604
219,recovery,0.540607989,69,38.515007
220,recovery,0.540768027,70,39.0744629
221,recovery,0.541952014,71,39.6316147
222,recovery,0.542559981,72,40.1925774
223,recovery,0.543839991,73,40.7641602
224,recovery,0.540672004,74,41.3232651
225,recovery,0.543103993,75,41.8921928
226,recovery,0.540960014,76,42.4514542
227,recovery,0.542847991,77,43.0123825
228,recovery,0.540672004,78,43.5719681
229,recovery,0.542752028,79,44.1331215
230,recovery,0.543263972,80,44.7098541
231,recovery,0.546335995,81,45.2736015
232,recovery,0.543871999,82,45.8391037
233,recovery,0.542271972,83,46.3982086
234,recovery,0.542464018,84,46.9573441
235,recovery,0.536575973,85,47.510273
236,recovery,0.538623989,86,48.0611839
237,recovery,0.538623989,87,48.6100464
238,recovery,0.540000021,88,49.1609612
239,recovery,0.545823991,89,49.7139206
240,recovery,0.537567973,90,50.3232307
241,recovery,0.538623989,91,50.8751373
242,recovery,0.536607981,92,51.4239693
243,recovery,0.537567973,93,51.9739189
244,recovery,0.538079977,94,52.521759
245,recovery,0.538496017,95,53.0722885
246,recovery,0.537343979,96,53.6207352
247,recovery,0.538048029,97,54.1702385
248,recovery,0.537119985,98,54.718689
249,recovery,0.543392003,99,55.2674255
