2026/09/09 01:36:37.061, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.078, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.088, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.098, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.108, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.118, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.134, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.144, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.155, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.165, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.175, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.185, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.195, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.205, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.215, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.225, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.236, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.246, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.256, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.266, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.277, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.287, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.297, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.308, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.318, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.328, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.338, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.348, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.359, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.369, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.379, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.389, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.399, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.409, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.420, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.430, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.440, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.450, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.460, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.470, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.481, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.491, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.501, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.511, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.521, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.532, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.542, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.552, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.562, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.572, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.582, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.593, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.603, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.613, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.623, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.636, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.646, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.656, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.667, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.677, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.687, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.697, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.707, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.718, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.728, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.738, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.748, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.758, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.768, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.778, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.788, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.799, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.809, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.819, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.829, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.839, 1305, 8001, 15.06, 54
2026/09/09 01:36:37.849, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.859, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.870, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.880, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.890, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.900, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.910, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.920, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.930, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.940, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.951, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.961, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.971, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.981, 1155, 8001, 13.20, 54
2026/09/09 01:36:37.991, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.002, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.012, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.022, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.032, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.042, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.053, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.063, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.073, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.083, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.093, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.104, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.114, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.124, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.135, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.146, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.156, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.166, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.176, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.186, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.196, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.207, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.217, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.227, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.237, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.247, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.257, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.267, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.277, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.288, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.298, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.308, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.318, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.328, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.339, 1155, 8001, 13.20, 54
2026/09/09 01:36:38.349, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.359, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.369, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.379, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.389, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.400, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.410, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.420, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.430, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.440, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.450, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.461, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.471, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.481, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.491, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.501, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.511, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.522, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.532, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.542, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.552, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.562, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.573, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.583, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.593, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.603, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.613, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.624, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.634, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.644, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.655, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.665, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.675, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.685, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.695, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.706, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.716, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.726, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.737, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.747, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.757, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.767, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.778, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.788, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.798, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.808, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.818, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.829, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.839, 2250, 8001, 14.52, 57
2026/09/09 01:36:38.849, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.859, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.869, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.880, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.890, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.900, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.911, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.921, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.931, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.941, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.951, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.962, 2625, 8001, 21.19, 56
2026/09/09 01:36:38.972, 2625, 8001, 21.19, 56
