sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
0,baseline,0.509952009,-1,-1
1,baseline,0.563199997,-1,-1
2,baseline,0.586751997,-1,-1
3,baseline,0.568319976,-1,-1
4,baseline,0.594944,-1,-1
5,baseline,0.617471993,-1,-1
6,baseline,0.551935971,-1,-1
7,baseline,0.568192005,-1,-1
8,baseline,0.588832021,-1,-1
9,baseline,0.596992016,-1,-1
10,baseline,0.589824021,-1,-1
11,baseline,0.592895985,-1,-1
12,baseline,0.590080023,-1,-1
13,baseline,0.590848029,-1,-1
14,baseline,0.586751997,-1,-1
15,baseline,0.595679998,-1,-1
16,baseline,0.592800021,-1,-1
17,baseline,0.545791984,-1,-1
18,baseline,0.607231975,-1,-1
19,baseline,0.608255982,-1,-1
20,baseline,0.588800013,-1,-1
21,baseline,0.589568019,-1,-1
22,baseline,0.589824021,-1,-1
23,baseline,0.588800013,-1,-1
24,baseline,0.587872028,-1,-1
25,baseline,0.587776005,-1,-1
26,baseline,0.594944,-1,-1
27,baseline,0.590976,-1,-1
28,baseline,0.593919992,-1,-1
29,baseline,0.588032007,-1,-1
30,baseline,0.539647996,-1,-1
31,baseline,0.610303998,-1,-1
32,baseline,0.607231975,-1,-1
33,baseline,0.596032023,-1,-1
34,baseline,0.590623975,-1,-1
35,baseline,0.594944,-1,-1
36,baseline,0.587776005,-1,-1
37,baseline,0.592895985,-1,-1
38,baseline,0.588800013,-1,-1
39,baseline,0.590848029,-1,-1
40,baseline,0.590848029,-1,-1
41,baseline,0.592607975,-1,-1
42,baseline,0.592895985,-1,-1
43,baseline,0.544767976,-1,-1
44,baseline,0.589824021,-1,-1
45,baseline,0.614400029,-1,-1
46,baseline,0.59068799,-1,-1
47,baseline,0.593919992,-1,-1
48,baseline,0.590848029,-1,-1
49,baseline,0.592639983,-1,-1
50,baseline,0.594720006,-1,-1
51,baseline,0.587743998,-1,-1
52,baseline,0.592895985,-1,-1
53,baseline,0.592992008,-1,-1
54,baseline,0.592544019,-1,-1
55,baseline,0.593919992,-1,-1
56,baseline,0.593919992,-1,-1
57,baseline,0.614400029,-1,-1
58,baseline,0.607551992,-1,-1
59,baseline,0.597823977,-1,-1
60,baseline,0.589824021,-1,-1
61,baseline,0.594944,-1,-1
62,baseline,0.59068799,-1,-1
63,baseline,0.593919992,-1,-1
64,baseline,0.588800013,-1,-1
65,baseline,0.590848029,-1,-1
66,baseline,0.589824021,-1,-1
67,baseline,0.588800013,-1,-1
68,baseline,0.591871977,-1,-1
69,baseline,0.594784021,-1,-1
70,baseline,0.622591972,-1,-1
71,baseline,0.611360013,-1,-1
72,baseline,0.63795203,-1,-1
73,baseline,0.590848029,-1,-1
74,baseline,0.593919992,-1,-1
75,baseline,0.590848029,-1,-1
76,baseline,0.588800013,-1,-1
77,baseline,0.60502398,-1,-1
78,baseline,0.590848029,-1,-1
79,baseline,0.594944,-1,-1
80,baseline,0.594944,-1,-1
81,baseline,0.590848029,-1,-1
82,baseline,0.588159978,-1,-1
83,baseline,0.570591986,-1,-1
84,baseline,0.591871977,-1,-1
85,baseline,0.612352014,-1,-1
86,baseline,0.620544016,-1,-1
87,baseline,0.590879977,-1,-1
88,baseline,0.593919992,-1,-1
89,baseline,0.592895985,-1,-1
90,baseline,0.586751997,-1,-1
91,baseline,0.589824021,-1,-1
92,baseline,0.589568019,-1,-1
93,baseline,0.590848029,-1,-1
94,baseline,0.592127979,-1,-1
95,baseline,0.591711998,-1,-1
96,baseline,0.591871977,-1,-1
97,baseline,0.594944,-1,-1
98,baseline,0.612352014,-1,-1
99,baseline,0.611328006,-1,-1
100,interference,1.16326404,-1,-1
101,interference,1.205248,-1,-1
102,interference,1.20934403,-1,-1
103,interference,1.44182396,-1,-1
104,recovery,0.548831999,0,0.0440640002
105,recovery,0.586751997,1,0.599039972
106,recovery,0.538623989,2,1.62406397
107,recovery,0.610303998,3,2.16985607
108,recovery,0.613376021,4,2.79244804
109,recovery,0.587776005,5,3.42118406
110,recovery,0.537599981,6,4.27929592
111,recovery,0.559967995,7,4.82217598
112,recovery,0.593919992,8,5.38828802
113,recovery,0.591840029,9,5.98736
114,recovery,0.592895985,10,6.58636808
115,recovery,0.592064023,11,7.18438387
116,recovery,0.590848029,12,7.78240013
117,recovery,0.592863977,13,8.37839985
118,recovery,0.593919992,14,8.97740841
119,recovery,0.538623989,15,10.022912
120,recovery,0.606208026,16,10.5676804
121,recovery,0.612479985,17,11.1851521
122,recovery,0.60006398,18,11.803648
123,recovery,0.594944,19,12.4098558
124,recovery,0.590848029,20,13.0119677
125,recovery,0.588800013,21,13.6089602
126,recovery,0.590496004,22,14.2032318
127,recovery,0.588800013,23,14.8019199
128,recovery,0.589663982,24,15.3970242
129,recovery,0.590848029,25,15.9918079
130,recovery,0.589824021,26,16.5877762
131,recovery,0.59068799,27,17.1829128
132,recovery,0.54272002,28,18.2179832
133,recovery,0.582656026,29,18.7688961
134,recovery,0.606335998,30,19.3699837
135,recovery,0.588800013,31,19.9833603
136,recovery,0.592895985,32,20.5783043
137,recovery,0.593087971,33,21.1763191
138,recovery,0.592895985,34,21.7753601
139,recovery,0.595968008,35,22.3743992
140,recovery,0.589824021,36,22.9775352
141,recovery,0.588800013,37,23.5724792
142,recovery,0.592895985,38,24.1664009
143,recovery,0.597984016,39,24.7644482
144,recovery,0.589631975,40,25.3677444
145,recovery,0.589792013,41,25.9627209
146,recovery,0.54272002,42,27.0110722
147,recovery,0.589824021,43,27.5609608
148,recovery,0.610303998,44,28.1610241
149,recovery,0.594944,45,28.7774715
150,recovery,0.590848029,46,29.3816319
151,recovery,0.59366399,47,29.9778557
152,recovery,0.596992016,48,30.5766392
153,recovery,0.587776005,49,31.1807995
154,recovery,0.592895985,50,31.7747192
155,recovery,0.591584027,51,32.373024
156,recovery,0.588768005,52,32.9700165
157,recovery,0.608255982,53,33.5646706
158,recovery,0.593919992,54,34.1780472
159,recovery,0.62361598,55,34.9480972
160,recovery,0.612352014,56,35.5788803
161,recovery,0.610303998,57,36.1983986
162,recovery,0.584991992,58,36.8148499
163,recovery,0.591871977,59,37.4056969
164,recovery,0.588639975,60,38.0028496
165,recovery,0.58585602,61,38.5966072
166,recovery,0.601087987,62,39.1915512
167,recovery,0.592639983,63,39.7980156
168,recovery,0.592895985,64,40.3957748
169,recovery,0.593919992,65,40.9948158
170,recovery,0.589471996,66,41.5942078
171,recovery,0.587776005,67,42.1888008
172,recovery,0.591871977,68,42.7827187
173,recovery,0.594944,69,43.5415039
174,recovery,0.612352014,70,44.1436157
175,recovery,0.617471993,71,44.7641602
176,recovery,0.587776005,72,45.3877754
177,recovery,0.595839977,73,45.9808006
178,recovery,0.589824021,74,46.5838089
179,recovery,0.589824021,75,47.1787529
180,recovery,0.590848029,76,47.7757454
181,recovery,0.59267199,77,48.3730888
182,recovery,0.590655982,78,48.9709435
183,recovery,0.594016016,79,49.5667191
184,recovery,0.592768013,80,50.1658897
185,recovery,0.594687998,81,50.7640305
186,recovery,0.590848029,82,51.5246086
187,recovery,0.614400029,83,52.1216011
188,recovery,0.60927999,84,52.7431679
189,recovery,0.591871977,85,53.3596153
190,recovery,0.595968008,86,53.9566078
191,recovery,0.610303998,87,54.5587196
192,recovery,0.591871977,88,55.3093109
193,recovery,0.589727998,89,55.9084473
194,recovery,0.592064023,90,56.5043526
195,recovery,0.587072015,91,57.1023369
196,recovery,0.591871977,92,57.6952324
197,recovery,0.591871977,93,58.2932472
198,recovery,0.594944,94,58.8912659
199,recovery,0.590848029,95,59.6531181
200,recovery,0.622591972,96,60.2511368
201,recovery,0.613376021,97,60.8901138
202,recovery,0.593919992,98,61.5096321
203,recovery,0.590848029,99,62.1096954
