sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
0,baseline,0.614400029,-1,-1
1,baseline,0.678911984,-1,-1
2,baseline,0.663551986,-1,-1
3,baseline,0.670719981,-1,-1
4,baseline,0.672767997,-1,-1
5,baseline,0.674816012,-1,-1
6,baseline,0.614400029,-1,-1
7,baseline,0.657407999,-1,-1
8,baseline,0.67584002,-1,-1
9,baseline,0.676512003,-1,-1
10,baseline,0.677887976,-1,-1
11,baseline,0.677887976,-1,-1
12,baseline,0.626688004,-1,-1
13,baseline,0.671743989,-1,-1
14,baseline,0.686079979,-1,-1
15,baseline,0.674751997,-1,-1
16,baseline,0.673792005,-1,-1
17,baseline,0.673376024,-1,-1
18,baseline,0.672767997,-1,-1
19,baseline,0.674816012,-1,-1
20,baseline,0.675935984,-1,-1
21,baseline,0.680127978,-1,-1
22,baseline,0.669695973,-1,-1
23,baseline,0.627712011,-1,-1
24,baseline,0.68096,-1,-1
25,baseline,0.693247974,-1,-1
26,baseline,0.677887976,-1,-1
27,baseline,0.673632026,-1,-1
28,baseline,0.67584002,-1,-1
29,baseline,0.68096,-1,-1
30,baseline,0.673023999,-1,-1
31,baseline,0.676512003,-1,-1
32,baseline,0.679008007,-1,-1
33,baseline,0.678911984,-1,-1
34,baseline,0.671743989,-1,-1
35,baseline,0.625663996,-1,-1
36,baseline,0.673792005,-1,-1
37,baseline,0.683008015,-1,-1
38,baseline,0.675999999,-1,-1
39,baseline,0.678752005,-1,-1
40,baseline,0.679935992,-1,-1
41,baseline,0.676864028,-1,-1
42,baseline,0.681984007,-1,-1
43,baseline,0.67513603,-1,-1
44,baseline,0.677568018,-1,-1
45,baseline,0.677024007,-1,-1
46,baseline,0.689152002,-1,-1
47,baseline,0.712704003,-1,-1
48,baseline,0.69017601,-1,-1
49,baseline,0.679935992,-1,-1
50,baseline,0.678719997,-1,-1
51,baseline,0.674816012,-1,-1
52,baseline,0.672767997,-1,-1
53,baseline,0.676864028,-1,-1
54,baseline,0.676864028,-1,-1
55,baseline,0.680159986,-1,-1
56,baseline,0.672608018,-1,-1
57,baseline,0.677887976,-1,-1
58,baseline,0.69017601,-1,-1
59,baseline,0.704512,-1,-1
60,baseline,0.691200018,-1,-1
61,baseline,0.670719981,-1,-1
62,baseline,0.67584002,-1,-1
63,baseline,0.676639974,-1,-1
64,baseline,0.673792005,-1,-1
65,baseline,0.673792005,-1,-1
66,baseline,0.679935992,-1,-1
67,baseline,0.685055971,-1,-1
68,baseline,0.678911984,-1,-1
69,baseline,0.680800021,-1,-1
70,baseline,0.687103987,-1,-1
71,baseline,0.709631979,-1,-1
72,baseline,0.689152002,-1,-1
73,baseline,0.673792005,-1,-1
74,baseline,0.679840028,-1,-1
75,baseline,0.679967999,-1,-1
76,baseline,0.66662401,-1,-1
77,baseline,0.67513603,-1,-1
78,baseline,0.677600026,-1,-1
79,baseline,0.678911984,-1,-1
80,baseline,0.674816012,-1,-1
81,baseline,0.675808012,-1,-1
82,baseline,0.694271982,-1,-1
83,baseline,0.709631979,-1,-1
84,baseline,0.69529599,-1,-1
85,baseline,0.67584002,-1,-1
86,baseline,0.674816012,-1,-1
87,baseline,0.681984007,-1,-1
88,baseline,0.671423972,-1,-1
89,baseline,0.67584002,-1,-1
90,baseline,0.668799996,-1,-1
91,baseline,0.677760005,-1,-1
92,baseline,0.677760005,-1,-1
93,baseline,0.681984007,-1,-1
94,baseline,0.691200018,-1,-1
95,baseline,0.707584023,-1,-1
96,baseline,0.69529599,-1,-1
97,baseline,0.679935992,-1,-1
98,baseline,0.678752005,-1,-1
99,baseline,0.677887976,-1,-1
100,interference,0.736256003,-1,-1
101,interference,0.66662401,-1,-1
102,interference,0.667648017,-1,-1
103,interference,0.664575994,-1,-1
104,interference,0.659456015,-1,-1
105,interference,0.660480022,-1,-1
106,interference,1.13049603,-1,-1
107,interference,0.67584002,-1,-1
108,interference,0.674816012,-1,-1
109,interference,0.663551986,-1,-1
110,interference,0.660480022,-1,-1
111,interference,0.667648017,-1,-1
112,interference,0.658432007,-1,-1
113,interference,0.656383991,-1,-1
114,interference,0.660480022,-1,-1
115,interference,0.663551986,-1,-1
116,interference,0.659456015,-1,-1
117,interference,0.668672025,-1,-1
118,interference,1.21651196,-1,-1
119,interference,0.678911984,-1,-1
120,interference,0.677887976,-1,-1
121,interference,0.668672025,-1,-1
122,interference,0.663551986,-1,-1
123,interference,0.661503971,-1,-1
124,interference,0.856064022,-1,-1
125,interference,0.66662401,-1,-1
126,interference,0.654335976,-1,-1
127,interference,0.657407999,-1,-1
128,interference,0.66662401,-1,-1
129,interference,0.664575994,-1,-1
130,interference,1.21241605,-1,-1
131,interference,0.668672025,-1,-1
132,interference,0.677887976,-1,-1
133,interference,0.661503971,-1,-1
134,interference,0.662527978,-1,-1
135,interference,0.664575994,-1,-1
136,interference,0.677887976,-1,-1
137,interference,0.665600002,-1,-1
138,interference,0.661503971,-1,-1
139,interference,0.659456015,-1,-1
140,interference,1.20422399,-1,-1
141,interference,0.67584002,-1,-1
142,interference,0.672767997,-1,-1
143,interference,0.656383991,-1,-1
144,interference,0.657407999,-1,-1
145,interference,0.661503971,-1,-1
146,interference,0.667648017,-1,-1
147,interference,0.66662401,-1,-1
148,interference,0.656383991,-1,-1
149,interference,0.656383991,-1,-1
150,interference,0.669695973,-1,-1
151,interference,0.66662401,-1,-1
152,interference,0.906239986,-1,-1
153,interference,0.676864028,-1,-1
154,interference,0.679935992,-1,-1
155,interference,0.65228802,-1,-1
156,interference,0.665600002,-1,-1
157,interference,0.660480022,-1,-1
158,interference,0.660480022,-1,-1
159,interference,0.659456015,-1,-1
160,interference,0.660480022,-1,-1
161,interference,0.668672025,-1,-1
162,interference,0.663551986,-1,-1
163,interference,0.663551986,-1,-1
164,interference,0.904191971,-1,-1
165,interference,0.669695973,-1,-1
166,interference,0.677887976,-1,-1
167,interference,0.662527978,-1,-1
168,interference,0.656383991,-1,-1
169,interference,0.655359983,-1,-1
170,interference,0.657407999,-1,-1
171,interference,0.67584002,-1,-1
172,interference,0.655359983,-1,-1
173,interference,0.658432007,-1,-1
174,interference,0.662527978,-1,-1
175,interference,0.657407999,-1,-1
176,interference,0.658432007,-1,-1
177,interference,0.910336018,-1,-1
178,interference,0.67584002,-1,-1
179,interference,0.674816012,-1,-1
180,interference,0.657407999,-1,-1
181,interference,0.668672025,-1,-1
182,interference,0.664575994,-1,-1
183,interference,0.709631979,-1,-1
184,interference,0.657407999,-1,-1
185,interference,0.66662401,-1,-1
186,interference,0.662527978,-1,-1
187,interference,0.670719981,-1,-1
188,interference,0.665600002,-1,-1
189,interference,0.907263994,-1,-1
190,interference,0.674816012,-1,-1
191,interference,0.678911984,-1,-1
192,interference,0.663551986,-1,-1
193,interference,0.668672025,-1,-1
194,interference,0.655359983,-1,-1
195,interference,0.672767997,-1,-1
196,interference,0.66662401,-1,-1
197,interference,0.664575994,-1,-1
198,interference,0.663551986,-1,-1
199,interference,0.660480022,-1,-1
200,recovery,0.625663996,0,0.0399359986
201,recovery,0.647167981,1,0.678911984
202,recovery,0.660480022,2,1.3312
203,recovery,0.676864028,3,1.99679995
204,recovery,0.671392024,4,2.67913604
205,recovery,0.676735997,5,3.35577607
206,recovery,0.639999986,6,4.4021759
207,recovery,0.982016027,7,5.04934406
208,recovery,0.604160011,8,6.0375042
209,recovery,0.587487996,9,6.64707184
210,recovery,0.594976008,10,7.24070406
211,recovery,0.588800013,11,7.84179211
212,recovery,0.586751997,12,8.43571186
213,recovery,0.590848029,13,9.03065586
214,recovery,0.590848029,14,9.62867165
215,recovery,0.591871977,15,10.2246399
216,recovery,0.590719998,16,10.8217602
217,recovery,0.591008008,17,11.42272
218,recovery,0.548864007,18,12.4252157
219,recovery,0.604160011,19,12.9884157
220,recovery,0.612352014,20,13.6058884
221,recovery,0.590848029,21,14.2243843
222,recovery,0.592895985,22,14.820384
223,recovery,0.591871977,23,15.4183683
224,recovery,0.596192002,24,16.0153599
225,recovery,0.593919992,25,16.6184959
226,recovery,0.592895985,26,17.2175369
227,recovery,0.595968008,27,17.8155518
228,recovery,0.591871977,28,18.4166393
229,recovery,0.598111987,29,19.0136967
230,recovery,0.595167994,30,19.6168327
231,recovery,0.592639983,31,20.2170887
232,recovery,0.560127974,32,21.2172794
233,recovery,0.605184019,33,21.7876472
234,recovery,0.614400029,34,22.4061432
235,recovery,0.591871977,35,23.0256634
236,recovery,0.595968008,36,23.6226559
237,recovery,0.591871977,37,24.2247677
238,recovery,0.593760014,38,24.8219204
239,recovery,0.594016016,39,25.4218235
240,recovery,0.586560011,40,26.0220795
241,recovery,0.590496004,41,26.6141129
242,recovery,0.594175994,42,27.2097282
243,recovery,0.588768005,43,27.8091202
244,recovery,0.593919992,44,28.4569607
245,recovery,0.546815991,45,29.4594555
246,recovery,0.589824021,46,30.0134392
247,recovery,0.616447985,47,30.6094074
248,recovery,0.593216002,48,31.2350712
249,recovery,0.590560019,49,31.8333759
250,recovery,0.594944,50,32.4300804
251,recovery,0.592895985,51,33.0321922
252,recovery,0.590976,52,33.6312332
