sample,phase,victim_latency_ms,recovery_index
0,baseline,0.541855991,-1
1,baseline,0.588735998,-1
2,baseline,0.608255982,-1
3,baseline,0.596992016,-1
4,baseline,0.592800021,-1
5,baseline,0.603136003,-1
6,baseline,0.531455994,-1
7,baseline,0.581632018,-1
8,baseline,0.598016024,-1
9,baseline,0.595583975,-1
10,baseline,0.592895985,-1
11,baseline,0.592736006,-1
12,baseline,0.595744014,-1
13,baseline,0.596895993,-1
14,baseline,0.540672004,-1
15,baseline,0.614400029,-1
16,baseline,0.615423977,-1
17,baseline,0.594944,-1
18,baseline,0.592895985,-1
19,baseline,0.591744006,-1
20,baseline,0.598655999,-1
21,baseline,0.588800013,-1
22,baseline,0.592895985,-1
23,baseline,0.591935992,-1
24,baseline,0.58870399,-1
25,baseline,0.592895985,-1
26,baseline,0.590143979,-1
27,baseline,0.541696012,-1
28,baseline,0.620544016,-1
29,baseline,0.617471993,-1
30,baseline,0.601087987,-1
31,baseline,0.586751997,-1
32,baseline,0.588800013,-1
33,baseline,0.592800021,-1
34,baseline,0.591488004,-1
35,baseline,0.594944,-1
36,baseline,0.594944,-1
37,baseline,0.591871977,-1
38,baseline,0.591871977,-1
39,baseline,0.587776005,-1
40,baseline,0.541696012,-1
41,baseline,0.601087987,-1
42,baseline,0.618496001,-1
43,baseline,0.591871977,-1
44,baseline,0.595968008,-1
45,baseline,0.59523201,-1
46,baseline,0.596736014,-1
47,baseline,0.592895985,-1
48,baseline,0.592895985,-1
49,baseline,0.592544019,-1
50,baseline,0.595679998,-1
51,baseline,0.593824029,-1
52,baseline,0.593919992,-1
53,baseline,0.592895985,-1
54,baseline,0.624639988,-1
55,baseline,0.610303998,-1
56,baseline,0.592895985,-1
57,baseline,0.588512003,-1
58,baseline,0.590848029,-1
59,baseline,0.587487996,-1
60,baseline,0.592576027,-1
61,baseline,0.600000024,-1
62,baseline,0.589824021,-1
63,baseline,0.593919992,-1
64,baseline,0.591871977,-1
65,baseline,0.594944,-1
66,baseline,0.593695998,-1
67,baseline,0.595968008,-1
68,baseline,0.618496001,-1
69,baseline,0.610303998,-1
70,baseline,0.595200002,-1
71,baseline,0.595135987,-1
72,baseline,0.595968008,-1
73,baseline,0.607936025,-1
74,baseline,0.595968008,-1
75,baseline,0.589760005,-1
76,baseline,0.589760005,-1
77,baseline,0.587776005,-1
78,baseline,0.591871977,-1
79,baseline,0.590592027,-1
80,baseline,0.591871977,-1
81,baseline,0.618623972,-1
82,baseline,0.616447985,-1
83,baseline,0.594944,-1
84,baseline,0.591871977,-1
85,baseline,0.589792013,-1
86,baseline,0.588800013,-1
87,baseline,0.589792013,-1
88,baseline,0.589600027,-1
89,baseline,0.586751997,-1
90,baseline,0.587776005,-1
91,baseline,0.597887993,-1
92,baseline,0.595968008,-1
93,baseline,0.590943992,-1
94,baseline,0.596992016,-1
95,baseline,0.617471993,-1
96,baseline,0.611328006,-1
97,baseline,0.591840029,-1
98,baseline,0.596800029,-1
99,baseline,0.589088023,-1
100,interference,0.643072009,-1
101,interference,0.569343984,-1
102,interference,0.569343984,-1
103,interference,0.568319976,-1
104,interference,0.568319976,-1
105,interference,0.568319976,-1
106,interference,0.568319976,-1
107,interference,0.984063983,-1
108,recovery,0.595647991,0
109,recovery,0.610303998,1
110,recovery,0.593919992,2
111,recovery,0.587552011,3
112,recovery,0.592639983,4
113,recovery,0.593919992,5
114,recovery,0.538623989,6
115,recovery,0.568319976,7
116,recovery,0.592512012,8
117,recovery,0.592895985,9
118,recovery,0.588800013,10
119,recovery,0.590848029,11
120,recovery,0.593855977,12
121,recovery,0.541696012,13
122,recovery,0.617471993,14
123,recovery,0.616320014,15
124,recovery,0.58572799,16
125,recovery,0.591776013,17
126,recovery,0.594720006,18
127,recovery,0.591871977,19
128,recovery,0.58585602,20
129,recovery,0.586784005,21
130,recovery,0.588576019,22
131,recovery,0.587776005,23
132,recovery,0.594944,24
133,recovery,0.589471996,25
134,recovery,0.540672004,26
135,recovery,0.603136003,27
136,recovery,0.617471993,28
137,recovery,0.594944,29
138,recovery,0.593695998,30
139,recovery,0.592895985,31
140,recovery,0.592992008,32
141,recovery,0.593919992,33
142,recovery,0.593919992,34
143,recovery,0.598016024,35
144,recovery,0.593919992,36
145,recovery,0.593824029,37
146,recovery,0.593919992,38
147,recovery,0.540672004,39
148,recovery,0.608255982,40
149,recovery,0.617471993,41
150,recovery,0.591871977,42
151,recovery,0.594079971,43
152,recovery,0.593792021,44
153,recovery,0.595583975,45
154,recovery,0.592927992,46
155,recovery,0.591552019,47
156,recovery,0.589824021,48
157,recovery,0.592895985,49
158,recovery,0.592512012,50
159,recovery,0.588800013,51
160,recovery,0.596992016,52
161,recovery,0.594079971,53
162,recovery,0.618496001,54
163,recovery,0.607231975,55
164,recovery,0.590848029,56
165,recovery,0.595008016,57
166,recovery,0.596992016,58
167,recovery,0.588768005,59
168,recovery,0.592895985,60
169,recovery,0.593824029,61
170,recovery,0.593728006,62
171,recovery,0.588800013,63
172,recovery,0.593855977,64
173,recovery,0.595776021,65
174,recovery,0.595968008,66
175,recovery,0.620544016,67
176,recovery,0.616447985,68
177,recovery,0.592927992,69
178,recovery,0.593919992,70
179,recovery,0.595968008,71
180,recovery,0.589824021,72
181,recovery,0.595968008,73
182,recovery,0.588768005,74
183,recovery,0.589824021,75
184,recovery,0.593919992,76
185,recovery,0.589631975,77
186,recovery,0.593728006,78
187,recovery,0.590655982,79
188,recovery,0.595968008,80
189,recovery,0.631807983,81
190,recovery,0.613312006,82
191,recovery,0.594944,83
192,recovery,0.595968008,84
193,recovery,0.594944,85
194,recovery,0.589824021,86
195,recovery,0.588800013,87
196,recovery,0.594944,88
197,recovery,0.593919992,89
198,recovery,0.591776013,90
199,recovery,0.593792021,91
200,recovery,0.592800021,92
201,recovery,0.571392,93
202,recovery,0.590848029,94
203,recovery,0.62361598,95
204,recovery,0.611328006,96
205,recovery,0.592895985,97
206,recovery,0.592768013,98
207,recovery,0.593919992,99
