sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
0,baseline,0.509952009,-1,-1
1,baseline,0.560383976,-1,-1
2,baseline,0.577535987,-1,-1
3,baseline,0.587935984,-1,-1
4,baseline,0.592895985,-1,-1
5,baseline,0.592064023,-1,-1
6,baseline,0.587616026,-1,-1
7,baseline,0.537599981,-1,-1
8,baseline,0.560863972,-1,-1
9,baseline,0.56131202,-1,-1
10,baseline,0.567296028,-1,-1
11,baseline,0.545791984,-1,-1
12,baseline,0.586751997,-1,-1
13,baseline,0.60729599,-1,-1
14,baseline,0.592863977,-1,-1
15,baseline,0.590655982,-1,-1
16,baseline,0.591871977,-1,-1
17,baseline,0.591871977,-1,-1
18,baseline,0.589824021,-1,-1
19,baseline,0.593952,-1,-1
20,baseline,0.588768005,-1,-1
21,baseline,0.594944,-1,-1
22,baseline,0.588768005,-1,-1
23,baseline,0.591072023,-1,-1
24,baseline,0.545791984,-1,-1
25,baseline,0.582656026,-1,-1
26,baseline,0.601087987,-1,-1
27,baseline,0.591871977,-1,-1
28,baseline,0.595008016,-1,-1
29,baseline,0.603136003,-1,-1
30,baseline,0.590848029,-1,-1
31,baseline,0.593919992,-1,-1
32,baseline,0.595968008,-1,-1
33,baseline,0.59721601,-1,-1
34,baseline,0.590848029,-1,-1
35,baseline,0.594816029,-1,-1
36,baseline,0.590848029,-1,-1
37,baseline,0.589824021,-1,-1
38,baseline,0.546815991,-1,-1
39,baseline,0.58060801,-1,-1
40,baseline,0.608255982,-1,-1
41,baseline,0.599039972,-1,-1
42,baseline,0.590848029,-1,-1
43,baseline,0.584959984,-1,-1
44,baseline,0.595808029,-1,-1
45,baseline,0.587743998,-1,-1
46,baseline,0.594944,-1,-1
47,baseline,0.586751997,-1,-1
48,baseline,0.590848029,-1,-1
49,baseline,0.587776005,-1,-1
50,baseline,0.591871977,-1,-1
51,baseline,0.594944,-1,-1
52,baseline,0.621568024,-1,-1
53,baseline,0.606208026,-1,-1
54,baseline,0.596992016,-1,-1
55,baseline,0.595968008,-1,-1
56,baseline,0.593568027,-1,-1
57,baseline,0.590848029,-1,-1
58,baseline,0.594944,-1,-1
59,baseline,0.588800013,-1,-1
60,baseline,0.591871977,-1,-1
61,baseline,0.591744006,-1,-1
62,baseline,0.587776005,-1,-1
63,baseline,0.590879977,-1,-1
64,baseline,0.588800013,-1,-1
65,baseline,0.614175975,-1,-1
66,baseline,0.612352014,-1,-1
67,baseline,0.592992008,-1,-1
68,baseline,0.598016024,-1,-1
69,baseline,0.588800013,-1,-1
70,baseline,0.593919992,-1,-1
71,baseline,0.592895985,-1,-1
72,baseline,0.590848029,-1,-1
73,baseline,0.587776005,-1,-1
74,baseline,0.587647974,-1,-1
75,baseline,0.591871977,-1,-1
76,baseline,0.594879985,-1,-1
77,baseline,0.594944,-1,-1
78,baseline,0.59267199,-1,-1
79,baseline,0.58572799,-1,-1
80,baseline,0.614400029,-1,-1
81,baseline,0.617471993,-1,-1
82,baseline,0.598016024,-1,-1
83,baseline,0.594944,-1,-1
84,baseline,0.591615975,-1,-1
85,baseline,0.591871977,-1,-1
86,baseline,0.592895985,-1,-1
87,baseline,0.583679974,-1,-1
88,baseline,0.593919992,-1,-1
89,baseline,0.594816029,-1,-1
90,baseline,0.595615983,-1,-1
91,baseline,0.596768022,-1,-1
92,baseline,0.58060801,-1,-1
93,baseline,0.624639988,-1,-1
94,baseline,0.614400029,-1,-1
95,baseline,0.596960008,-1,-1
96,baseline,0.595135987,-1,-1
97,baseline,0.590848029,-1,-1
98,baseline,0.59267199,-1,-1
99,baseline,0.588064015,-1,-1
100,interference,0.692224026,-1,-1
101,interference,0.677887976,-1,-1
102,interference,0.668672025,-1,-1
103,interference,0.674816012,-1,-1
104,interference,0.670719981,-1,-1
105,interference,0.665600002,-1,-1
106,interference,1.10796797,-1,-1
107,interference,0.686079979,-1,-1
108,interference,0.68096,-1,-1
109,interference,0.667648017,-1,-1
110,interference,0.663551986,-1,-1
111,interference,0.668672025,-1,-1
112,interference,0.665600002,-1,-1
113,interference,0.664575994,-1,-1
114,interference,0.669695973,-1,-1
115,interference,0.668672025,-1,-1
116,interference,0.668672025,-1,-1
117,interference,0.665600002,-1,-1
118,interference,1.15404797,-1,-1
119,interference,0.708607972,-1,-1
120,interference,0.691200018,-1,-1
121,interference,0.674816012,-1,-1
122,interference,0.667648017,-1,-1
123,interference,0.668672025,-1,-1
124,interference,0.674816012,-1,-1
125,interference,0.669695973,-1,-1
126,interference,0.672767997,-1,-1
127,interference,1.14892805,-1,-1
128,interference,0.701439977,-1,-1
129,interference,0.696319997,-1,-1
130,interference,0.679935992,-1,-1
131,interference,0.672767997,-1,-1
132,interference,0.665600002,-1,-1
133,interference,0.671743989,-1,-1
134,interference,0.668672025,-1,-1
135,interference,0.665600002,-1,-1
136,interference,0.668672025,-1,-1
137,interference,0.67584002,-1,-1
138,interference,0.671743989,-1,-1
139,interference,1.063936,-1,-1
140,interference,0.684032023,-1,-1
141,interference,0.674816012,-1,-1
142,interference,0.678911984,-1,-1
143,interference,0.706560016,-1,-1
144,interference,0.69529599,-1,-1
145,interference,0.684032023,-1,-1
146,interference,0.674816012,-1,-1
147,interference,0.669695973,-1,-1
148,interference,0.669695973,-1,-1
149,interference,0.668672025,-1,-1
150,interference,0.669695973,-1,-1
151,interference,0.670719981,-1,-1
152,interference,0.665600002,-1,-1
153,interference,0.66662401,-1,-1
154,interference,0.667648017,-1,-1
155,interference,0.669695973,-1,-1
156,interference,0.668672025,-1,-1
157,interference,0.673792005,-1,-1
158,interference,0.903168023,-1,-1
159,interference,0.705536008,-1,-1
160,interference,0.69529599,-1,-1
161,interference,0.667648017,-1,-1
162,interference,0.667648017,-1,-1
163,interference,0.67584002,-1,-1
164,interference,0.669695973,-1,-1
165,interference,0.673792005,-1,-1
166,interference,0.668672025,-1,-1
167,interference,0.669695973,-1,-1
168,interference,0.669695973,-1,-1
169,interference,0.664575994,-1,-1
170,interference,0.901120007,-1,-1
171,interference,0.704512,-1,-1
172,interference,0.689152002,-1,-1
173,interference,0.670719981,-1,-1
174,interference,0.66662401,-1,-1
175,interference,0.663551986,-1,-1
176,interference,0.667648017,-1,-1
177,interference,0.67584002,-1,-1
178,interference,0.667648017,-1,-1
179,interference,0.667648017,-1,-1
180,interference,0.668672025,-1,-1
181,interference,0.66662401,-1,-1
182,interference,0.667648017,-1,-1
183,interference,0.91852802,-1,-1
184,interference,0.694271982,-1,-1
185,interference,0.677887976,-1,-1
186,interference,0.672767997,-1,-1
187,interference,0.66662401,-1,-1
188,interference,0.671743989,-1,-1
189,interference,0.667648017,-1,-1
190,interference,0.671743989,-1,-1
191,interference,0.671743989,-1,-1
192,interference,0.667648017,-1,-1
193,interference,0.665600002,-1,-1
194,interference,0.669695973,-1,-1
195,interference,0.908288002,-1,-1
196,interference,0.69017601,-1,-1
197,interference,0.68096,-1,-1
198,interference,0.669695973,-1,-1
199,interference,0.667648017,-1,-1
200,recovery,0.531231999,0,0.0135359997
201,recovery,0.593919992,1,0.562175989
202,recovery,0.619520009,2,1.16326404
203,recovery,0.591871977,3,1.79302394
204,recovery,0.594944,4,2.39104009
205,recovery,0.595968008,5,2.99110389
206,recovery,0.594944,6,3.59219193
207,recovery,0.536575973,7,4.43187189
208,recovery,0.562496006,8,4.97664022
209,recovery,0.579584002,9,5.54496002
210,recovery,0.591871977,10,6.12966394
211,recovery,0.594623983,11,6.72697592
212,recovery,0.544767976,12,7.7291522
213,recovery,0.589824021,13,8.28518391
214,recovery,0.622591972,14,8.892416
215,recovery,0.587776005,15,9.52832031
216,recovery,0.588800013,16,10.1212158
217,recovery,0.596095979,17,10.7162876
218,recovery,0.591647983,18,11.3174725
219,recovery,0.593919992,19,11.9152641
220,recovery,0.592895985,20,12.5173759
221,recovery,0.591871977,21,13.1153917
222,recovery,0.594720006,22,13.7126083
223,recovery,0.596992016,23,14.3155203
224,recovery,0.587776005,24,14.9176321
225,recovery,0.591935992,25,15.5115519
226,recovery,0.547839999,26,16.5119991
227,recovery,0.606208026,27,17.0741768
228,recovery,0.617471993,28,17.6885757
229,recovery,0.594944,29,18.3111687
230,recovery,0.590848029,30,18.911232
231,recovery,0.593919992,31,19.5072002
232,recovery,0.598016024,32,20.1062393
233,recovery,0.591647983,33,20.7116489
234,recovery,0.590848029,34,21.3104649
235,recovery,0.590528011,35,21.9057274
236,recovery,0.593728006,36,22.5005436
237,recovery,0.594944,37,23.0993919
238,recovery,0.593024015,38,23.6994553
239,recovery,0.539647996,39,24.701952
240,recovery,0.606208026,40,25.2590084
241,recovery,0.618496001,41,25.8734074
242,recovery,0.595968008,42,26.5072632
243,recovery,0.588671982,43,27.1105289
244,recovery,0.593919992,44,27.7596169
245,recovery,0.595968008,45,28.3596802
246,recovery,0.589056015,46,28.9628162
247,recovery,0.603071988,47,29.5591354
248,recovery,0.586751997,48,30.1680641
249,recovery,0.591871977,49,30.7599354
250,recovery,0.594720006,50,31.3561592
251,recovery,0.591552019,51,31.9562874
252,recovery,0.539647996,52,32.8140793
253,recovery,0.619520009,53,33.3619194
254,recovery,0.617471993,54,33.9967995
255,recovery,0.587776005,55,34.6193924
256,recovery,0.595968008,56,35.2133102
257,recovery,0.590592027,57,35.8146553
258,recovery,0.594752014,58,36.4105606
259,recovery,0.58771199,59,37.0115204
260,recovery,0.60076803,60,37.6056976
261,recovery,0.60006398,61,38.2115822
262,recovery,0.59225601,62,38.8167686
263,recovery,0.591744006,63,39.413887
264,recovery,0.593919992,64,40.011776
265,recovery,0.596992016,65,40.6128654
266,recovery,0.545791984,66,41.4781456
267,recovery,0.624639988,67,42.0382729
268,recovery,0.60927999,68,42.6690559
269,recovery,0.587776005,69,43.2834549
270,recovery,0.594944,70,43.8773766
271,recovery,0.591871977,71,44.4784622
272,recovery,0.594944,72,45.0754547
273,recovery,0.586751997,73,45.6775665
274,recovery,0.586751997,74,46.2704659
275,recovery,0.593183994,75,46.8623352
276,recovery,0.594944,76,47.4716148
277,recovery,0.589984,77,48.0717125
278,recovery,0.589824021,78,48.6676483
279,recovery,0.541696012,79,49.5257607
280,recovery,0.616447985,80,50.0756493
281,recovery,0.611328006,81,50.7074547
