sample,phase,victim_latency_us,time_since_interference_end_us
82,baseline,11.2640001,-1
83,baseline,10.2399997,-1
84,baseline,10.2399997,-1
85,baseline,10.2399997,-1
86,baseline,9.21600033,-1
87,baseline,10.2399997,-1
88,baseline,9.21600033,-1
89,baseline,9.21600033,-1
90,baseline,9.21600033,-1
91,baseline,9.21600033,-1
92,baseline,9.40799993,-1
93,baseline,10.2399997,-1
94,baseline,10.2399997,-1
95,baseline,11.2640001,-1
96,baseline,9.21600033,-1
97,baseline,9.21600033,-1
98,baseline,9.21600033,-1
99,baseline,9.21600033,-1
100,recovery,10.2399997,3.07200011
101,recovery,10.2399997,15.3599996
102,recovery,29.6960007,27.648
103,recovery,10.2399997,59.3920015
104,recovery,10.2399997,70.6560016
105,recovery,9.21600033,81.9199979
106,recovery,9.21600033,93.1840017
107,recovery,10.2399997,103.423998
108,recovery,9.21600033,114.688002
109,recovery,9.21600033,125.952005
110,recovery,9.21600033,137.216002
111,recovery,9.34400037,147.456005
112,recovery,9.21600033,158.720002
113,recovery,9.34400037,168.960005
114,recovery,9.21600033,180.224001
115,recovery,10.2399997,190.464005
116,recovery,10.2399997,201.728001
117,recovery,9.21600033,212.991998
118,recovery,9.21600033,224.255994
119,recovery,9.21600033,234.495997
120,recovery,10.2399997,244.736001
121,recovery,10.2399997,256.000012
122,recovery,9.21600033,267.264009
123,recovery,9.21600033,278.528005
124,recovery,9.21600033,288.767993
125,recovery,9.56800021,299.008012
126,recovery,9.21600033,310.272008
127,recovery,10.2399997,320.511997
128,recovery,9.21600033,331.775993
129,recovery,9.21600033,343.039989
130,recovery,9.21600033,354.303986
131,recovery,9.21600033,364.544004
132,recovery,9.31200013,374.783993
133,recovery,9.21600033,386.047989
134,recovery,9.21600033,396.288007
135,recovery,9.24799964,406.527996
136,recovery,9.21600033,416.768014
137,recovery,9.21600033,428.032011
138,recovery,9.21600033,438.271999
139,recovery,10.2399997,448.511988
140,recovery,13.3119998,459.776014
141,recovery,9.21600033,474.112004
142,recovery,9.34400037,484.351993
143,recovery,11.2640001,495.615989
144,recovery,9.21600033,507.903993
145,recovery,9.21600033,518.144011
146,recovery,9.21600033,528.38397
147,recovery,9.21600033,539.647996
148,recovery,9.21600033,549.888015
149,recovery,9.21600033,560.127974
150,recovery,9.21600033,570.367992
151,recovery,9.21600033,581.632018
152,recovery,9.21600033,591.871977
153,recovery,9.21600033,602.111995
154,recovery,9.21600033,612.352014
155,recovery,9.21600033,623.61598
156,recovery,9.21600033,633.855999
157,recovery,9.21600033,644.096017
158,recovery,9.21600033,654.335976
159,recovery,9.21600033,665.600002
160,recovery,9.21600033,675.84002
161,recovery,9.21600033,686.079979
162,recovery,9.21600033,696.319997
163,recovery,8.19199998,707.584023
164,recovery,9.21600033,717.823982
165,recovery,9.40799993,728.064001
166,recovery,9.21600033,739.328027
167,recovery,9.21600033,749.567986
168,recovery,9.21600033,759.808004
169,recovery,10.2399997,770.048022
170,recovery,9.21600033,781.311989
171,recovery,9.21600033,791.552007
172,recovery,9.21600033,801.792026
173,recovery,9.21600033,813.055992
174,recovery,9.21600033,823.29601
175,recovery,9.27999988,833.536029
176,recovery,9.21600033,843.775988
177,recovery,9.21600033,855.040014
178,recovery,9.21600033,865.279973
179,recovery,9.21600033,875.519991
180,recovery,9.21600033,885.760009
181,recovery,9.21600033,897.023976
182,recovery,9.44000017,910.336018
183,recovery,9.21600033,921.599984
184,recovery,9.21600033,931.840003
185,recovery,9.21600033,942.080021
186,recovery,9.21600033,953.343987
187,recovery,11.2640001,963.584006
188,recovery,9.21600033,975.87198
189,recovery,9.21600033,986.111999
190,recovery,9.21600033,996.352017
191,recovery,9.21600033,1007.61604
192,recovery,9.21600033,1017.856
193,recovery,10.2399997,1028.09596
194,recovery,9.21600033,1039.36005
195,recovery,9.21600033,1049.60001
196,recovery,9.56800021,1059.83996
197,recovery,9.21600033,1071.10405
198,recovery,9.21600033,1081.34401
199,recovery,9.21600033,1091.58397
