sample,phase,victim_latency_ms,recovery_index
0,baseline,0.538623989,-1
1,baseline,0.602111995,-1
2,baseline,0.608255982,-1
3,baseline,0.595615983,-1
4,baseline,0.590784013,-1
5,baseline,0.591776013,-1
6,baseline,0.591871977,-1
7,baseline,0.531455994,-1
8,baseline,0.58060801,-1
9,baseline,0.591871977,-1
10,baseline,0.588800013,-1
11,baseline,0.588768005,-1
12,baseline,0.538623989,-1
13,baseline,0.590848029,-1
14,baseline,0.614336014,-1
15,baseline,0.602912009,-1
16,baseline,0.596000016,-1
17,baseline,0.60006398,-1
18,baseline,0.594944,-1
19,baseline,0.594944,-1
20,baseline,0.594944,-1
21,baseline,0.590848029,-1
22,baseline,0.592895985,-1
23,baseline,0.586751997,-1
24,baseline,0.59267199,-1
25,baseline,0.601023972,-1
26,baseline,0.591871977,-1
27,baseline,0.537599981,-1
28,baseline,0.603136003,-1
29,baseline,0.612352014,-1
30,baseline,0.60006398,-1
31,baseline,0.599039972,-1
32,baseline,0.601087987,-1
33,baseline,0.601087987,-1
34,baseline,0.590848029,-1
35,baseline,0.595968008,-1
36,baseline,0.593151987,-1
37,baseline,0.593599975,-1
38,baseline,0.594560027,-1
39,baseline,0.593919992,-1
40,baseline,0.540672004,-1
41,baseline,0.614400029,-1
42,baseline,0.621568024,-1
43,baseline,0.596159995,-1
44,baseline,0.593919992,-1
45,baseline,0.594944,-1
46,baseline,0.591871977,-1
47,baseline,0.598016024,-1
48,baseline,0.599039972,-1
49,baseline,0.593919992,-1
50,baseline,0.595968008,-1
51,baseline,0.594016016,-1
52,baseline,0.592768013,-1
53,baseline,0.598016024,-1
54,baseline,0.619520009,-1
55,baseline,0.611328006,-1
56,baseline,0.592895985,-1
57,baseline,0.601087987,-1
58,baseline,0.588800013,-1
59,baseline,0.590848029,-1
60,baseline,0.592095971,-1
61,baseline,0.594944,-1
62,baseline,0.588800013,-1
63,baseline,0.594079971,-1
64,baseline,0.591871977,-1
65,baseline,0.592895985,-1
66,baseline,0.597024024,-1
67,baseline,0.576511979,-1
68,baseline,0.616447985,-1
69,baseline,0.617471993,-1
70,baseline,0.591871977,-1
71,baseline,0.591871977,-1
72,baseline,0.592895985,-1
73,baseline,0.598016024,-1
74,baseline,0.593760014,-1
75,baseline,0.593695998,-1
76,baseline,0.590848029,-1
77,baseline,0.597311974,-1
78,baseline,0.593919992,-1
79,baseline,0.588671982,-1
80,baseline,0.602111995,-1
81,baseline,0.615296006,-1
82,baseline,0.60927999,-1
83,baseline,0.595968008,-1
84,baseline,0.589824021,-1
85,baseline,0.587776005,-1
86,baseline,0.590848029,-1
87,baseline,0.592895985,-1
88,baseline,0.593919992,-1
89,baseline,0.592895985,-1
90,baseline,0.594847977,-1
91,baseline,0.594944,-1
92,baseline,0.590848029,-1
93,baseline,0.592895985,-1
94,baseline,0.587776005,-1
95,baseline,0.622431993,-1
96,baseline,0.617471993,-1
97,baseline,0.591968,-1
98,baseline,0.596319973,-1
99,baseline,0.594752014,-1
100,interference,0.639999986,-1
101,interference,0.568319976,-1
102,interference,0.568319976,-1
103,interference,0.568319976,-1
104,interference,0.56627202,-1
105,interference,0.567296028,-1
106,interference,0.568319976,-1
107,interference,1.00352001,-1
108,interference,0.587776005,-1
109,interference,0.596992016,-1
110,interference,0.56627202,-1
111,interference,0.568319976,-1
112,interference,0.571392,-1
113,interference,0.568319976,-1
114,interference,0.568319976,-1
115,interference,0.56627202,-1
116,interference,0.568319976,-1
117,interference,0.569343984,-1
118,interference,0.567296028,-1
119,interference,0.568319976,-1
120,interference,0.568319976,-1
121,interference,1.05983996,-1
122,interference,0.58572799,-1
123,interference,0.591871977,-1
124,interference,0.577535987,-1
125,interference,0.568319976,-1
126,interference,0.568319976,-1
127,interference,0.568319976,-1
128,interference,0.568319976,-1
129,interference,0.567296028,-1
130,interference,0.568319976,-1
131,interference,0.569343984,-1
132,interference,0.569343984,-1
133,interference,0.569343984,-1
134,interference,0.568319976,-1
135,interference,1.017856,-1
136,interference,0.58572799,-1
137,interference,0.590848029,-1
138,interference,0.588800013,-1
139,interference,0.568319976,-1
140,interference,0.546815991,-1
141,recovery,0.574464023,0
142,recovery,0.596992016,1
143,recovery,0.599039972,2
144,recovery,0.58969599,3
145,recovery,0.595712006,4
146,recovery,0.58841598,5
147,recovery,0.595135987,6
148,recovery,0.543744028,7
149,recovery,0.622591972,8
150,recovery,0.611552,9
151,recovery,0.592895985,10
152,recovery,0.591584027,11
153,recovery,0.592703998,12
154,recovery,0.589824021,13
155,recovery,0.590848029,14
156,recovery,0.590848029,15
157,recovery,0.588768005,16
158,recovery,0.593824029,17
159,recovery,0.595296025,18
160,recovery,0.587584019,19
161,recovery,0.589824021,20
162,recovery,0.540928006,21
163,recovery,0.610015988,22
164,recovery,0.616447985,23
165,recovery,0.589824021,24
166,recovery,0.592895985,25
167,recovery,0.594304025,26
168,recovery,0.595968008,27
169,recovery,0.591871977,28
170,recovery,0.595712006,29
171,recovery,0.590848029,30
172,recovery,0.593919992,31
173,recovery,0.590784013,32
174,recovery,0.594944,33
175,recovery,0.539647996,34
176,recovery,0.611328006,35
177,recovery,0.613376021,36
178,recovery,0.591871977,37
179,recovery,0.592159986,38
180,recovery,0.597952008,39
181,recovery,0.589824021,40
182,recovery,0.594079971,41
183,recovery,0.589824021,42
184,recovery,0.591072023,43
185,recovery,0.592895985,44
186,recovery,0.593056023,45
187,recovery,0.592863977,46
188,recovery,0.541696012,47
189,recovery,0.594944,48
190,recovery,0.616447985,49
191,recovery,0.589824021,50
192,recovery,0.588800013,51
193,recovery,0.588800013,52
194,recovery,0.593919992,53
195,recovery,0.591871977,54
196,recovery,0.592895985,55
197,recovery,0.590848029,56
198,recovery,0.594944,57
199,recovery,0.592895985,58
200,recovery,0.590848029,59
201,recovery,0.592895985,60
202,recovery,0.616447985,61
203,recovery,0.612640023,62
204,recovery,0.590655982,63
205,recovery,0.591711998,64
206,recovery,0.596992016,65
207,recovery,0.589631975,66
208,recovery,0.593919992,67
209,recovery,0.597663999,68
210,recovery,0.588447988,69
211,recovery,0.595679998,70
212,recovery,0.595071971,71
213,recovery,0.587743998,72
214,recovery,0.594175994,73
215,recovery,0.594944,74
216,recovery,0.615423977,75
217,recovery,0.610303998,76
218,recovery,0.592927992,77
219,recovery,0.587776005,78
220,recovery,0.58486402,79
221,recovery,0.592895985,80
222,recovery,0.589856029,81
223,recovery,0.584703982,82
224,recovery,0.592639983,83
225,recovery,0.590848029,84
226,recovery,0.586751997,85
227,recovery,0.589536011,86
228,recovery,0.594944,87
229,recovery,0.592895985,88
230,recovery,0.617631972,89
231,recovery,0.60828799,90
232,recovery,0.590848029,91
233,recovery,0.596704006,92
234,recovery,0.591552019,93
235,recovery,0.597631991,94
236,recovery,0.595968008,95
237,recovery,0.594752014,96
238,recovery,0.587776005,97
239,recovery,0.591552019,98
240,recovery,0.594655991,99
