sample,phase,victim_latency_ms,recovery_index
185,recovery,0.591871977,2
186,recovery,0.591871977,3
187,recovery,0.597248018,4
188,recovery,0.588864028,5
189,recovery,0.55705601,6
190,recovery,0.612352014,7
191,recovery,0.611328006,8
192,recovery,0.597952008,9
193,recovery,0.591871977,10
194,recovery,0.589824021,11
195,recovery,0.588800013,12
196,recovery,0.593919992,13
197,recovery,0.59267199,14
198,recovery,0.587776005,15
199,recovery,0.590848029,16
200,recovery,0.599039972,17
201,recovery,0.595744014,18
202,recovery,0.594847977,19
203,recovery,0.538623989,20
204,recovery,0.606208026,21
205,recovery,0.618496001,22
206,recovery,0.594944,23
207,recovery,0.595968008,24
208,recovery,0.592895985,25
209,recovery,0.596992016,26
210,recovery,0.593919992,27
211,recovery,0.592703998,28
212,recovery,0.594944,29
213,recovery,0.591871977,30
214,recovery,0.588639975,31
215,recovery,0.586528003,32
216,recovery,0.587776005,33
217,recovery,0.54272002,34
218,recovery,0.611328006,35
219,recovery,0.615423977,36
220,recovery,0.594944,37
221,recovery,0.596800029,38
222,recovery,0.587776005,39
223,recovery,0.596288025,40
224,recovery,0.590848029,41
225,recovery,0.595968008,42
226,recovery,0.592127979,43
227,recovery,0.589504004,44
228,recovery,0.591808021,45
229,recovery,0.592895985,46
230,recovery,0.541696012,47
231,recovery,0.601087987,48
232,recovery,0.613376021,49
233,recovery,0.593919992,50
234,recovery,0.592895985,51
235,recovery,0.593855977,52
236,recovery,0.594720006,53
237,recovery,0.589824021,54
238,recovery,0.596992016,55
239,recovery,0.594944,56
240,recovery,0.593568027,57
241,recovery,0.593919992,58
242,recovery,0.593952,59
243,recovery,0.607231975,60
244,recovery,0.616288006,61
245,recovery,0.613376021,62
246,recovery,0.592895985,63
247,recovery,0.594816029,64
248,recovery,0.588800013,65
249,recovery,0.592127979,66
250,recovery,0.591776013,67
251,recovery,0.595968008,68
252,recovery,0.595936,69
253,recovery,0.587776005,70
254,recovery,0.591871977,71
255,recovery,0.594752014,72
256,recovery,0.594847977,73
257,recovery,0.601087987,74
258,recovery,0.620544016,75
259,recovery,0.617471993,76
260,recovery,0.588800013,77
261,recovery,0.594847977,78
262,recovery,0.592895985,79
263,recovery,0.593919992,80
264,recovery,0.587776005,81
265,recovery,0.589824021,82
266,recovery,0.589663982,83
267,recovery,0.594944,84
268,recovery,0.592159986,85
269,recovery,0.589984,86
270,recovery,0.601087987,87
271,recovery,0.618496001,88
272,recovery,0.60927999,89
273,recovery,0.597055972,90
274,recovery,0.590816021,91
275,recovery,0.588800013,92
276,recovery,0.592895985,93
277,recovery,0.596992016,94
278,recovery,0.591871977,95
279,recovery,0.594847977,96
280,recovery,0.591871977,97
281,recovery,0.591871977,98
282,recovery,0.596639991,99
