sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
0,baseline,0.548864007,-1,-1
1,baseline,0.60927999,-1,-1
2,baseline,0.597855985,-1,-1
3,baseline,0.59820801,-1,-1
4,baseline,0.593824029,-1,-1
5,baseline,0.622528017,-1,-1
6,baseline,0.530431986,-1,-1
7,baseline,0.578336,-1,-1
8,baseline,0.595071971,-1,-1
9,baseline,0.592895985,-1,-1
10,baseline,0.616447985,-1,-1
11,baseline,0.539647996,-1,-1
12,baseline,0.611328006,-1,-1
13,baseline,0.612352014,-1,-1
14,baseline,0.604831994,-1,-1
15,baseline,0.594944,-1,-1
16,baseline,0.592895985,-1,-1
17,baseline,0.595968008,-1,-1
18,baseline,0.594944,-1,-1
19,baseline,0.596256018,-1,-1
20,baseline,0.594944,-1,-1
21,baseline,0.593728006,-1,-1
22,baseline,0.590848029,-1,-1
23,baseline,0.533792019,-1,-1
24,baseline,0.590848029,-1,-1
25,baseline,0.591871977,-1,-1
26,baseline,0.592895985,-1,-1
27,baseline,0.593024015,-1,-1
28,baseline,0.596992016,-1,-1
29,baseline,0.594016016,-1,-1
30,baseline,0.589824021,-1,-1
31,baseline,0.539647996,-1,-1
32,baseline,0.607231975,-1,-1
33,baseline,0.617471993,-1,-1
34,baseline,0.595968008,-1,-1
35,baseline,0.591871977,-1,-1
36,baseline,0.594079971,-1,-1
37,baseline,0.588800013,-1,-1
38,baseline,0.534528017,-1,-1
39,baseline,0.56387198,-1,-1
40,baseline,0.585888028,-1,-1
41,baseline,0.590848029,-1,-1
42,baseline,0.590848029,-1,-1
43,baseline,0.596256018,-1,-1
44,baseline,0.540672004,-1,-1
45,baseline,0.606208026,-1,-1
46,baseline,0.615423977,-1,-1
47,baseline,0.591808021,-1,-1
48,baseline,0.588768005,-1,-1
49,baseline,0.592895985,-1,-1
50,baseline,0.590848029,-1,-1
51,baseline,0.591871977,-1,-1
52,baseline,0.590784013,-1,-1
53,baseline,0.59068799,-1,-1
54,baseline,0.533504009,-1,-1
55,baseline,0.56003201,-1,-1
56,baseline,0.569343984,-1,-1
57,baseline,0.590848029,-1,-1
58,baseline,0.540672004,-1,-1
59,baseline,0.610303998,-1,-1
60,baseline,0.607231975,-1,-1
61,baseline,0.590848029,-1,-1
62,baseline,0.593919992,-1,-1
63,baseline,0.591871977,-1,-1
64,baseline,0.587679982,-1,-1
65,baseline,0.594944,-1,-1
66,baseline,0.589824021,-1,-1
67,baseline,0.592768013,-1,-1
68,baseline,0.591840029,-1,-1
69,baseline,0.589824021,-1,-1
70,baseline,0.556032002,-1,-1
71,baseline,0.616447985,-1,-1
72,baseline,0.611328006,-1,-1
73,baseline,0.596992016,-1,-1
74,baseline,0.592895985,-1,-1
75,baseline,0.591871977,-1,-1
76,baseline,0.594944,-1,-1
77,baseline,0.591871977,-1,-1
78,baseline,0.592895985,-1,-1
79,baseline,0.593728006,-1,-1
80,baseline,0.593536019,-1,-1
81,baseline,0.587647974,-1,-1
82,baseline,0.597792029,-1,-1
