sample,phase,victim_latency_ms,recovery_index
0,baseline,0.526336014,-1
1,baseline,0.578559995,-1
2,baseline,0.590848029,-1
3,baseline,0.589951992,-1
4,baseline,0.596992016,-1
5,baseline,0.589824021,-1
6,baseline,0.555007994,-1
7,baseline,0.596992016,-1
8,baseline,0.598016024,-1
9,baseline,0.599039972,-1
10,baseline,0.594944,-1
11,baseline,0.59366399,-1
12,baseline,0.594847977,-1
13,baseline,0.590848029,-1
14,baseline,0.593056023,-1
15,baseline,0.591840029,-1
16,baseline,0.590816021,-1
17,baseline,0.591871977,-1
18,baseline,0.594944,-1
19,baseline,0.540672004,-1
20,baseline,0.604160011,-1
21,baseline,0.612352014,-1
22,baseline,0.603136003,-1
23,baseline,0.596863985,-1
24,baseline,0.590784013,-1
25,baseline,0.593919992,-1
26,baseline,0.596928,-1
27,baseline,0.589984,-1
28,baseline,0.592832029,-1
29,baseline,0.591871977,-1
30,baseline,0.59167999,-1
31,baseline,0.590848029,-1
32,baseline,0.541696012,-1
33,baseline,0.611328006,-1
34,baseline,0.607360005,-1
35,baseline,0.590848029,-1
36,baseline,0.596704006,-1
37,baseline,0.591871977,-1
38,baseline,0.589663982,-1
39,baseline,0.595968008,-1
40,baseline,0.591584027,-1
41,baseline,0.590848029,-1
42,baseline,0.590911984,-1
43,baseline,0.593919992,-1
44,baseline,0.593919992,-1
45,baseline,0.544767976,-1
46,baseline,0.614400029,-1
47,baseline,0.617471993,-1
48,baseline,0.599039972,-1
49,baseline,0.587647974,-1
50,baseline,0.594175994,-1
51,baseline,0.589504004,-1
52,baseline,0.594944,-1
53,baseline,0.591871977,-1
54,baseline,0.589951992,-1
55,baseline,0.587776005,-1
56,baseline,0.592895985,-1
57,baseline,0.591871977,-1
58,baseline,0.594944,-1
59,baseline,0.611328006,-1
60,baseline,0.614624023,-1
61,baseline,0.589824021,-1
62,baseline,0.590848029,-1
63,baseline,0.584511995,-1
64,baseline,0.592895985,-1
65,baseline,0.593824029,-1
66,baseline,0.593919992,-1
67,baseline,0.598016024,-1
68,baseline,0.593919992,-1
69,baseline,0.592800021,-1
70,baseline,0.589824021,-1
71,baseline,0.588927984,-1
72,baseline,0.589824021,-1
73,baseline,0.620544016,-1
74,baseline,0.610303998,-1
75,baseline,0.602111995,-1
76,baseline,0.595968008,-1
77,baseline,0.596992016,-1
78,baseline,0.589824021,-1
79,baseline,0.589824021,-1
80,baseline,0.595968008,-1
81,baseline,0.587840021,-1
82,baseline,0.594944,-1
83,baseline,0.593919992,-1
84,baseline,0.589504004,-1
85,baseline,0.590848029,-1
86,baseline,0.589824021,-1
87,baseline,0.618496001,-1
88,baseline,0.617471993,-1
89,baseline,0.591871977,-1
90,baseline,0.590655982,-1
91,baseline,0.588800013,-1
92,baseline,0.585663974,-1
93,baseline,0.592895985,-1
94,baseline,0.590879977,-1
95,baseline,0.593728006,-1
96,baseline,0.586624026,-1
97,baseline,0.591871977,-1
98,baseline,0.590496004,-1
99,baseline,0.60006398,-1
100,interference,0.67584002,-1
101,interference,0.583679974,-1
102,interference,0.573440015,-1
103,interference,0.568319976,-1
104,interference,0.570367992,-1
105,interference,0.567296028,-1
106,interference,0.567296028,-1
107,interference,0.874495983,-1
108,interference,0.568319976,-1
109,interference,0.568319976,-1
110,interference,0.569343984,-1
111,interference,0.568319976,-1
112,interference,0.568319976,-1
113,interference,0.568319976,-1
114,interference,1.05472004,-1
115,interference,0.592895985,-1
116,interference,0.593919992,-1
117,interference,0.573440015,-1
118,interference,0.571392,-1
119,interference,0.570367992,-1
120,interference,0.569343984,-1
121,interference,0.567296028,-1
122,interference,0.567296028,-1
123,interference,0.56627202,-1
124,interference,0.570367992,-1
125,interference,0.569343984,-1
126,interference,0.567296028,-1
127,interference,0.569343984,-1
128,interference,1.05267203,-1
129,interference,0.584703982,-1
130,interference,0.601087987,-1
131,interference,0.581632018,-1
132,interference,0.569343984,-1
133,interference,0.568319976,-1
134,interference,0.570367992,-1
135,interference,0.570367992,-1
136,interference,0.56627202,-1
137,interference,0.567296028,-1
138,interference,0.568319976,-1
139,interference,0.567296028,-1
140,interference,0.567296028,-1
141,interference,0.568319976,-1
142,interference,0.569343984,-1
143,interference,1.05881596,-1
144,interference,0.588800013,-1
145,interference,0.587776005,-1
146,interference,0.570367992,-1
147,interference,0.568319976,-1
148,interference,0.568319976,-1
149,interference,0.568319976,-1
150,interference,0.567296028,-1
151,interference,0.567296028,-1
152,interference,0.568319976,-1
153,interference,0.787455976,-1
154,interference,0.58060801,-1
155,interference,0.591871977,-1
156,interference,0.592895985,-1
157,interference,0.567296028,-1
158,interference,0.581632018,-1
159,interference,0.565248013,-1
160,interference,0.569343984,-1
161,interference,0.568319976,-1
162,interference,0.569343984,-1
163,interference,0.567296028,-1
164,interference,0.569343984,-1
165,interference,0.567296028,-1
166,interference,0.568319976,-1
167,interference,0.568319976,-1
168,interference,0.79974401,-1
169,interference,0.591871977,-1
170,interference,0.595968008,-1
171,interference,0.572416008,-1
172,interference,0.574464023,-1
173,interference,0.573440015,-1
174,interference,0.567296028,-1
175,interference,0.568319976,-1
176,interference,0.567296028,-1
177,interference,0.568319976,-1
178,interference,0.568319976,-1
179,interference,0.570367992,-1
180,interference,0.569343984,-1
181,interference,0.569343984,-1
182,interference,0.790527999,-1
183,interference,0.584703982,-1
184,interference,0.589824021,-1
185,interference,0.586751997,-1
186,interference,0.571392,-1
187,interference,0.568319976,-1
188,interference,0.568319976,-1
189,interference,0.568319976,-1
190,interference,0.567296028,-1
191,interference,0.56627202,-1
192,interference,0.567296028,-1
193,interference,0.579584002,-1
194,interference,0.56627202,-1
195,interference,0.568319976,-1
196,interference,0.567296028,-1
