sample,phase,victim_latency_ms,recovery_index
0,baseline,0.525312006,-1
1,baseline,0.576575994,-1
2,baseline,0.590496004,-1
3,baseline,0.596992016,-1
4,baseline,0.565248013,-1
5,baseline,0.588800013,-1
6,baseline,0.553983986,-1
7,baseline,0.614400029,-1
8,baseline,0.589824021,-1
9,baseline,0.594720006,-1
10,baseline,0.590848029,-1
11,baseline,0.594944,-1
12,baseline,0.591871977,-1
13,baseline,0.589824021,-1
14,baseline,0.594623983,-1
15,baseline,0.58572799,-1
16,baseline,0.596032023,-1
17,baseline,0.596992016,-1
18,baseline,0.543744028,-1
19,baseline,0.614400029,-1
20,baseline,0.611360013,-1
21,baseline,0.590623975,-1
22,baseline,0.596256018,-1
23,baseline,0.589824021,-1
24,baseline,0.592895985,-1
25,baseline,0.592895985,-1
26,baseline,0.589824021,-1
27,baseline,0.591103971,-1
28,baseline,0.595712006,-1
29,baseline,0.594944,-1
30,baseline,0.590911984,-1
31,baseline,0.539647996,-1
32,baseline,0.614400029,-1
33,baseline,0.612352014,-1
34,baseline,0.594944,-1
35,baseline,0.589824021,-1
36,baseline,0.591871977,-1
37,baseline,0.592895985,-1
38,baseline,0.592895985,-1
39,baseline,0.59366399,-1
40,baseline,0.590848029,-1
41,baseline,0.594784021,-1
42,baseline,0.591488004,-1
43,baseline,0.591776013,-1
44,baseline,0.541696012,-1
45,baseline,0.592895985,-1
46,baseline,0.615423977,-1
47,baseline,0.591871977,-1
48,baseline,0.594048023,-1
49,baseline,0.589824021,-1
50,baseline,0.589471996,-1
51,baseline,0.595744014,-1
52,baseline,0.588800013,-1
53,baseline,0.590848029,-1
54,baseline,0.591871977,-1
55,baseline,0.591744006,-1
56,baseline,0.598016024,-1
57,baseline,0.594911993,-1
58,baseline,0.586751997,-1
59,baseline,0.618496001,-1
60,baseline,0.619520009,-1
61,baseline,0.597760022,-1
62,baseline,0.592895985,-1
63,baseline,0.596992016,-1
64,baseline,0.596159995,-1
65,baseline,0.590848029,-1
66,baseline,0.590848029,-1
67,baseline,0.587776005,-1
68,baseline,0.594944,-1
69,baseline,0.591871977,-1
70,baseline,0.590848029,-1
71,baseline,0.607231975,-1
72,baseline,0.618272007,-1
73,baseline,0.607392013,-1
74,baseline,0.587776005,-1
75,baseline,0.591871977,-1
76,baseline,0.592895985,-1
77,baseline,0.58572799,-1
78,baseline,0.593919992,-1
79,baseline,0.587679982,-1
80,baseline,0.586592019,-1
81,baseline,0.593728006,-1
82,baseline,0.586751997,-1
83,baseline,0.595968008,-1
84,baseline,0.591871977,-1
85,baseline,0.595968008,-1
86,baseline,0.616447985,-1
87,baseline,0.613376021,-1
88,baseline,0.593919992,-1
89,baseline,0.591871977,-1
90,baseline,0.589984,-1
91,baseline,0.594911993,-1
92,baseline,0.592863977,-1
93,baseline,0.590848029,-1
94,baseline,0.595615983,-1
95,baseline,0.587776005,-1
96,baseline,0.590848029,-1
97,baseline,0.593695998,-1
98,baseline,0.575487971,-1
99,baseline,0.60006398,-1
100,interference,0.647167981,-1
101,interference,0.587776005,-1
102,interference,0.572416008,-1
103,interference,0.570367992,-1
104,interference,0.570367992,-1
105,interference,0.569343984,-1
106,interference,0.568319976,-1
107,interference,0.88063997,-1
108,interference,0.569343984,-1
109,interference,0.569343984,-1
110,interference,0.567296028,-1
111,interference,0.568319976,-1
112,interference,0.570367992,-1
113,interference,0.568319976,-1
114,interference,1.06803203,-1
115,interference,0.563199997,-1
116,recovery,0.594944,0
117,recovery,0.595968008,1
118,recovery,0.591871977,2
119,recovery,0.59366399,3
120,recovery,0.591584027,4
121,recovery,0.599039972,5
122,recovery,0.772095978,6
123,recovery,0.57011199,7
124,recovery,0.58771199,8
125,recovery,0.544767976,9
126,recovery,0.611328006,10
127,recovery,0.61708802,11
128,recovery,0.592832029,12
129,recovery,0.592895985,13
130,recovery,0.592895985,14
131,recovery,0.592895985,15
132,recovery,0.596768022,16
133,recovery,0.594944,17
134,recovery,0.593760014,18
135,recovery,0.593919992,19
136,recovery,0.592895985,20
137,recovery,0.590848029,21
138,recovery,0.546815991,22
139,recovery,0.617471993,23
140,recovery,0.615647972,24
141,recovery,0.591903985,25
142,recovery,0.593919992,26
143,recovery,0.592736006,27
144,recovery,0.591871977,28
145,recovery,0.590848029,29
146,recovery,0.592895985,30
147,recovery,0.594944,31
148,recovery,0.591871977,32
149,recovery,0.593536019,33
150,recovery,0.594208002,34
151,recovery,0.540672004,35
152,recovery,0.621568024,36
153,recovery,0.613376021,37
154,recovery,0.591871977,38
155,recovery,0.596992016,39
156,recovery,0.593919992,40
157,recovery,0.591871977,41
158,recovery,0.595968008,42
159,recovery,0.595968008,43
160,recovery,0.589504004,44
161,recovery,0.599039972,45
162,recovery,0.592895985,46
163,recovery,0.593631983,47
164,recovery,0.592895985,48
165,recovery,0.612352014,49
166,recovery,0.613376021,50
167,recovery,0.594048023,51
168,recovery,0.590848029,52
169,recovery,0.595968008,53
170,recovery,0.594944,54
171,recovery,0.589727998,55
172,recovery,0.593024015,56
173,recovery,0.592895985,57
174,recovery,0.598367989,58
175,recovery,0.591871977,59
176,recovery,0.594944,60
177,recovery,0.592224002,61
178,recovery,0.596992016,62
179,recovery,0.629760027,63
180,recovery,0.610303998,64
181,recovery,0.593919992,65
182,recovery,0.588800013,66
183,recovery,0.590496004,67
184,recovery,0.593728006,68
185,recovery,0.592863977,69
186,recovery,0.591871977,70
187,recovery,0.592895985,71
188,recovery,0.591968,72
189,recovery,0.587487996,73
190,recovery,0.594944,74
191,recovery,0.58572799,75
192,recovery,0.582656026,76
193,recovery,0.619520009,77
194,recovery,0.615423977,78
195,recovery,0.588895977,79
196,recovery,0.589824021,80
197,recovery,0.591871977,81
198,recovery,0.588800013,82
199,recovery,0.589824021,83
200,recovery,0.595968008,84
201,recovery,0.590848029,85
202,recovery,0.594944,86
203,recovery,0.590848029,87
204,recovery,0.596768022,88
205,recovery,0.60006398,89
206,recovery,0.618496001,90
207,recovery,0.620544016,91
208,recovery,0.586560011,92
209,recovery,0.591840029,93
210,recovery,0.592064023,94
211,recovery,0.592768013,95
212,recovery,0.592895985,96
213,recovery,0.590848029,97
214,recovery,0.589439988,98
215,recovery,0.586751997,99
