sample,phase,victim_latency_ms,recovery_index
149,recovery,0.618496001,8
150,recovery,0.591808021,9
151,recovery,0.588800013,10
152,recovery,0.598815978,11
153,recovery,0.591871977,12
154,recovery,0.595135987,13
155,recovery,0.591744006,14
156,recovery,0.58771199,15
157,recovery,0.591871977,16
158,recovery,0.593824029,17
159,recovery,0.593919992,18
160,recovery,0.539647996,19
161,recovery,0.604160011,20
162,recovery,0.644096017,21
163,recovery,0.588800013,22
164,recovery,0.591776013,23
165,recovery,0.596256018,24
166,recovery,0.596831977,25
167,recovery,0.594944,26
168,recovery,0.588800013,27
169,recovery,0.597823977,28
170,recovery,0.594687998,29
171,recovery,0.588800013,30
172,recovery,0.593919992,31
173,recovery,0.539647996,32
174,recovery,0.605184019,33
175,recovery,0.621568024,34
176,recovery,0.603136003,35
177,recovery,0.587776005,36
178,recovery,0.593919992,37
179,recovery,0.59068799,38
180,recovery,0.589824021,39
181,recovery,0.592895985,40
182,recovery,0.591711998,41
183,recovery,0.592895985,42
184,recovery,0.592895985,43
185,recovery,0.588800013,44
186,recovery,0.595968008,45
187,recovery,0.539680004,46
188,recovery,0.603136003,47
189,recovery,0.614400029,48
190,recovery,0.603968024,49
191,recovery,0.590848029,50
192,recovery,0.592895985,51
193,recovery,0.592895985,52
194,recovery,0.589824021,53
195,recovery,0.593760014,54
196,recovery,0.592736006,55
197,recovery,0.593919992,56
198,recovery,0.595968008,57
199,recovery,0.534528017,58
200,recovery,0.567520022,59
201,recovery,0.590848029,60
202,recovery,0.590848029,61
203,recovery,0.596992016,62
204,recovery,0.588800013,63
205,recovery,0.591871977,64
206,recovery,0.593919992,65
207,recovery,0.541696012,66
208,recovery,0.617439985,67
209,recovery,0.614400029,68
210,recovery,0.598016024,69
211,recovery,0.589760005,70
212,recovery,0.594944,71
213,recovery,0.587776005,72
214,recovery,0.587616026,73
215,recovery,0.589824021,74
216,recovery,0.588800013,75
217,recovery,0.593024015,76
218,recovery,0.590784013,77
219,recovery,0.598016024,78
220,recovery,0.540672004,79
221,recovery,0.607231975,80
222,recovery,0.622591972,81
223,recovery,0.588800013,82
224,recovery,0.588800013,83
225,recovery,0.59167999,84
226,recovery,0.591871977,85
227,recovery,0.591871977,86
228,recovery,0.594272017,87
229,recovery,0.599871993,88
230,recovery,0.592703998,89
231,recovery,0.586080015,90
232,recovery,0.591711998,91
233,recovery,0.540672004,92
234,recovery,0.596992016,93
235,recovery,0.612352014,94
236,recovery,0.594111979,95
237,recovery,0.591871977,96
238,recovery,0.591871977,97
239,recovery,0.591871977,98
240,recovery,0.589600027,99
