sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
0,baseline,0.541696012,,
1,baseline,0.580608010,,
2,baseline,0.610303998,,
3,baseline,0.592895985,,
4,baseline,0.591871977,,
5,baseline,0.590687990,,
6,baseline,0.534528017,,
7,baseline,0.581632018,,
8,baseline,0.595968008,,
9,baseline,0.591679990,,
10,baseline,0.590848029,,
11,baseline,0.591871977,,
12,baseline,0.594944000,,
13,baseline,0.544767976,,
14,baseline,0.581632018,,
15,baseline,0.605184019,,
16,baseline,0.590848029,,
17,baseline,0.589824021,,
18,baseline,0.593248010,,
19,baseline,0.589663982,,
20,baseline,0.591871977,,
21,baseline,0.593183994,,
22,baseline,0.589695990,,
23,baseline,0.592895985,,
24,baseline,0.589824021,,
25,baseline,0.590848029,,
26,baseline,0.542720020,,
27,baseline,0.585727990,,
28,baseline,0.614400029,,
29,baseline,0.594944000,,
30,baseline,0.591871977,,
31,baseline,0.591871977,,
32,baseline,0.595808029,,
33,baseline,0.590848029,,
34,baseline,0.589824021,,
35,baseline,0.595968008,,
36,baseline,0.591871977,,
37,baseline,0.589824021,,
38,baseline,0.594623983,,
39,baseline,0.590687990,,
40,baseline,0.540672004,,
41,baseline,0.591871977,,
42,baseline,0.625663996,,
43,baseline,0.592032015,,
44,baseline,0.587616026,,
45,baseline,0.587776005,,
46,baseline,0.593919992,,
47,baseline,0.586751997,,
48,baseline,0.594944000,,
49,baseline,0.590848029,,
50,baseline,0.596831977,,
51,baseline,0.592576027,,
52,baseline,0.586463988,,
53,baseline,0.592895985,,
54,baseline,0.620544016,,
55,baseline,0.615423977,,
56,baseline,0.592895985,,
57,baseline,0.589536011,,
58,baseline,0.594879985,,
59,baseline,0.593919992,,
60,baseline,0.590848029,,
61,baseline,0.591840029,,
62,baseline,0.594944000,,
63,baseline,0.589824021,,
64,baseline,0.591871977,,
65,baseline,0.590848029,,
66,baseline,0.590848029,,
67,baseline,0.614400029,,
68,baseline,0.612352014,,
69,baseline,0.588800013,,
70,baseline,0.590848029,,
71,baseline,0.588800013,,
72,baseline,0.595968008,,
73,baseline,0.586751997,,
74,baseline,0.592768013,,
75,baseline,0.591167986,,
76,baseline,0.594944000,,
77,baseline,0.593792021,,
78,baseline,0.590848029,,
79,baseline,0.592895985,,
80,baseline,0.593919992,,
81,baseline,0.619520009,,
82,baseline,0.607231975,,
83,baseline,0.587776005,,
84,baseline,0.594944000,,
85,baseline,0.598016024,,
86,baseline,0.588800013,,
87,baseline,0.593792021,,
88,baseline,0.589663982,,
89,baseline,0.591871977,,
90,baseline,0.585824013,,
91,baseline,0.588800013,,
92,baseline,0.596671999,,
93,baseline,0.568319976,,
94,baseline,0.601087987,,
95,baseline,0.618496001,,
96,baseline,0.611424029,,
97,baseline,0.593824029,,
98,baseline,0.599103987,,
99,baseline,0.587776005,,
0,interference,1.598464012,,
1,interference,1.595391989,,
2,interference,2.051071882,,
3,interference,1.598464012,,
4,interference,1.596415997,,
5,interference,1.605631948,,
6,interference,1.596415997,,
7,interference,2.070528030,,
8,interference,1.597440004,,
9,interference,1.596415997,,
10,interference,1.596415997,,
11,interference,1.595391989,,
12,interference,1.596415997,,
13,interference,2.067456007,,
14,interference,1.281023979,,
0,recovery,0.558080018,0,0.182272002
1,recovery,0.567296028,1,0.745472014
2,recovery,0.589824021,2,1.317888021
3,recovery,0.599039972,3,1.914880037
4,recovery,0.596992016,4,2.519040108
5,recovery,0.596671999,5,3.120448112
6,recovery,0.536575973,6,3.986432076
7,recovery,0.543744028,7,4.948991776
8,recovery,0.581632018,8,5.502975941
9,recovery,0.613376021,9,6.096896172
10,recovery,0.592895985,10,6.716415882
11,recovery,0.591871977,11,7.315455914
12,recovery,0.586975992,12,7.912447929
13,recovery,0.592895985,13,8.505344391
14,recovery,0.593919992,14,9.103360176
15,recovery,0.591871977,15,9.703424454
16,recovery,0.592800021,16,10.300512314
17,recovery,0.595903993,17,10.897631645
18,recovery,0.591871977,18,11.498496056
19,recovery,0.608192027,19,12.095552444
20,recovery,0.545791984,20,13.147135735
21,recovery,0.598016024,21,13.700096130
22,recovery,0.609088004,22,14.303423882
23,recovery,0.599039972,23,14.918656349
24,recovery,0.592895985,24,15.522815704
25,recovery,0.595968008,25,16.120832443
26,recovery,0.591871977,26,16.721920013
27,recovery,0.592671990,27,17.319135666
28,recovery,0.591808021,28,17.916992188
29,recovery,0.590719998,29,18.514047623
30,recovery,0.588800013,30,19.109888077
31,recovery,0.594944000,31,19.703807831
32,recovery,0.588800013,32,20.303871155
33,recovery,0.543744028,33,21.327871323
34,recovery,0.586751997,34,21.878784180
35,recovery,0.618496001,35,22.477823257
36,recovery,0.592895985,36,23.101440430
37,recovery,0.594944000,37,23.699455261
38,recovery,0.593919992,38,24.300544739
39,recovery,0.590848029,39,24.900608063
40,recovery,0.592895985,40,25.498624802
41,recovery,0.592895985,41,26.097663879
42,recovery,0.590848029,42,26.695680618
43,recovery,0.588800013,43,27.292671204
44,recovery,0.586751997,44,27.887615204
45,recovery,0.598016024,45,28.480512619
46,recovery,0.546815991,46,29.511680603
47,recovery,0.582656026,47,30.065664291
48,recovery,0.592895985,48,30.657535553
49,recovery,0.590848029,49,31.257600784
50,recovery,0.595744014,50,31.853792191
51,recovery,0.588671982,51,32.453983307
52,recovery,0.592736006,52,33.047744751
53,recovery,0.592895985,53,33.646591187
54,recovery,0.588800013,54,34.245632172
55,recovery,0.594944000,55,34.839553833
56,recovery,0.587776005,56,35.439617157
57,recovery,0.600063980,57,36.032512665
58,recovery,0.592064023,58,36.636672974
59,recovery,0.573440015,59,37.381118774
60,recovery,0.595968008,60,38.096897125
61,recovery,0.622399986,61,38.697151184
62,recovery,0.607231975,62,39.333889008
63,recovery,0.592895985,63,39.946239471
64,recovery,0.587776005,64,40.545280457
65,recovery,0.592703998,65,41.138366699
66,recovery,0.594784021,66,41.735328674
67,recovery,0.589824021,67,42.336254120
68,recovery,0.593887985,68,42.931232452
69,recovery,0.590848029,69,43.530239105
70,recovery,0.591871977,70,44.126209259
71,recovery,0.594944000,71,44.724224091
72,recovery,0.591871977,72,45.323265076
73,recovery,0.584703982,73,46.084095001
74,recovery,0.616447985,74,46.675968170
75,recovery,0.614400029,75,47.301631927
76,recovery,0.592895985,76,47.928321838
77,recovery,0.588800013,77,48.526336670
78,recovery,0.598784029,78,49.120510101
79,recovery,0.590463996,79,49.724800110
80,recovery,0.594944000,80,50.320384979
81,recovery,0.591871977,81,50.921470642
82,recovery,0.591871977,82,51.519489288
83,recovery,0.592960000,83,52.115615845
84,recovery,0.589536011,84,52.713825226
85,recovery,0.591679990,85,53.308609009
86,recovery,0.594944000,86,53.905406952
87,recovery,0.600063980,87,54.666240692
88,recovery,0.616128027,88,55.271743774
89,recovery,0.612352014,89,55.900161743
90,recovery,0.585727990,90,56.516864777
91,recovery,0.589824021,91,57.108478546
92,recovery,0.590848029,92,57.703422546
93,recovery,0.589824021,93,58.299392700
94,recovery,0.594944000,94,58.896385193
95,recovery,0.595968008,95,59.497470856
96,recovery,0.590048015,96,60.098560333
97,recovery,0.594944000,97,60.694526672
98,recovery,0.589600027,98,61.294815063
99,recovery,0.591871977,99,61.889537811
