sample,phase,victim_latency_ms,recovery_index
0,baseline,0.527360022,-1
1,baseline,0.589824021,-1
2,baseline,0.607231975,-1
3,baseline,0.617471993,-1
4,baseline,0.594079971,-1
5,baseline,0.58572799,-1
6,baseline,0.532480001,-1
7,baseline,0.588479996,-1
8,baseline,0.593919992,-1
9,baseline,0.593919992,-1
10,baseline,0.599039972,-1
11,baseline,0.594655991,-1
12,baseline,0.590784013,-1
13,baseline,0.592895985,-1
14,baseline,0.540672004,-1
15,baseline,0.591871977,-1
16,baseline,0.612352014,-1
17,baseline,0.598016024,-1
18,baseline,0.592895985,-1
19,baseline,0.591584027,-1
20,baseline,0.59167999,-1
21,baseline,0.588800013,-1
22,baseline,0.593919992,-1
23,baseline,0.592895985,-1
24,baseline,0.594944,-1
25,baseline,0.591871977,-1
26,baseline,0.592895985,-1
27,baseline,0.596992016,-1
28,baseline,0.544767976,-1
29,baseline,0.619776011,-1
30,baseline,0.608479977,-1
31,baseline,0.589663982,-1
32,baseline,0.593919992,-1
33,baseline,0.599039972,-1
34,baseline,0.594847977,-1
35,baseline,0.590976,-1
36,baseline,0.596863985,-1
37,baseline,0.590528011,-1
38,baseline,0.597280025,-1
39,baseline,0.588800013,-1
40,baseline,0.60006398,-1
41,baseline,0.54272002,-1
42,baseline,0.617471993,-1
43,baseline,0.610303998,-1
44,baseline,0.588576019,-1
45,baseline,0.595968008,-1
46,baseline,0.592576027,-1
47,baseline,0.589568019,-1
48,baseline,0.589119971,-1
49,baseline,0.593760014,-1
50,baseline,0.591871977,-1
51,baseline,0.586751997,-1
52,baseline,0.593919992,-1
53,baseline,0.590848029,-1
54,baseline,0.603136003,-1
55,baseline,0.613376021,-1
56,baseline,0.615423977,-1
57,baseline,0.590848029,-1
58,baseline,0.589760005,-1
59,baseline,0.589536011,-1
60,baseline,0.589824021,-1
61,baseline,0.588447988,-1
62,baseline,0.594079971,-1
63,baseline,0.592832029,-1
64,baseline,0.594720006,-1
65,baseline,0.59267199,-1
66,baseline,0.591871977,-1
67,baseline,0.592895985,-1
68,baseline,0.595968008,-1
69,baseline,0.616447985,-1
70,baseline,0.615423977,-1
71,baseline,0.589984,-1
72,baseline,0.594944,-1
73,baseline,0.591584027,-1
74,baseline,0.588800013,-1
75,baseline,0.594944,-1
76,baseline,0.590848029,-1
77,baseline,0.588800013,-1
78,baseline,0.592895985,-1
79,baseline,0.593280017,-1
80,baseline,0.596159995,-1
81,baseline,0.594944,-1
82,baseline,0.622591972,-1
83,baseline,0.622591972,-1
84,baseline,0.589824021,-1
85,baseline,0.588800013,-1
86,baseline,0.593855977,-1
87,baseline,0.592895985,-1
88,baseline,0.591871977,-1
89,baseline,0.591871977,-1
90,baseline,0.595968008,-1
91,baseline,0.590848029,-1
92,baseline,0.588800013,-1
93,baseline,0.597696006,-1
94,baseline,0.595968008,-1
95,baseline,0.596992016,-1
96,baseline,0.616447985,-1
97,baseline,0.618496001,-1
98,baseline,0.592895985,-1
99,baseline,0.588800013,-1
100,interference,0.645120025,-1
101,interference,0.571392,-1
102,interference,0.567296028,-1
103,interference,0.571392,-1
104,interference,0.571392,-1
105,interference,0.569343984,-1
106,interference,0.569343984,-1
107,interference,0.876543999,-1
108,interference,0.56627202,-1
109,interference,0.568319976,-1
110,interference,0.776192009,-1
111,interference,0.599039972,-1
112,interference,0.590848029,-1
113,interference,0.582656026,-1
114,interference,0.568319976,-1
115,interference,0.570367992,-1
116,interference,0.545791984,-1
117,recovery,0.577503979,0
118,recovery,0.592895985,1
119,recovery,0.587808013,2
120,recovery,0.591776013,3
121,recovery,0.59424001,4
122,recovery,0.541696012,5
123,recovery,0.559104025,6
124,recovery,0.605920017,7
125,recovery,0.591871977,8
126,recovery,0.594944,9
127,recovery,0.591840029,10
128,recovery,0.595679998,11
129,recovery,0.602111995,12
130,recovery,0.595615983,13
