sample,phase,victim_latency_us,time_since_interference_end_us
76,baseline,11.2640001,-1
77,baseline,10.2399997,-1
78,baseline,9.21600033,-1
79,baseline,9.21600033,-1
80,baseline,9.21600033,-1
81,baseline,13.3119998,-1
82,baseline,14.3360002,-1
83,baseline,13.3119998,-1
84,baseline,9.21600033,-1
85,baseline,9.21600033,-1
86,baseline,10.2399997,-1
87,baseline,9.21600033,-1
88,baseline,9.21600033,-1
89,baseline,9.21600033,-1
90,baseline,9.21600033,-1
91,baseline,10.2399997,-1
92,baseline,10.2399997,-1
93,baseline,10.2399997,-1
94,baseline,9.21600033,-1
95,baseline,9.34400037,-1
96,baseline,9.21600033,-1
97,baseline,9.21600033,-1
98,baseline,9.21600033,-1
99,baseline,9.21600033,-1
100,recovery,9.53599997,58.3680011
101,recovery,9.21600033,69.6320012
102,recovery,9.21600033,80.8959976
103,recovery,10.2399997,91.1360011
104,recovery,9.21600033,102.399997
105,recovery,9.50399972,112.640001
106,recovery,9.21600033,123.903997
107,recovery,9.47200041,134.143993
108,recovery,9.21600033,145.408005
109,recovery,9.21600033,155.647993
110,recovery,9.21600033,166.912004
111,recovery,9.21600033,177.151993
112,recovery,10.2399997,187.391996
113,recovery,9.21600033,198.655993
114,recovery,10.2399997,208.895996
115,recovery,9.21600033,220.159993
116,recovery,9.21600033,230.399996
117,recovery,9.21600033,241.664007
118,recovery,9.21600033,251.904011
119,recovery,9.21600033,263.168007
120,recovery,9.40799993,273.407996
121,recovery,9.21600033,284.671992
122,recovery,9.21600033,294.91201
123,recovery,9.21600033,306.176007
124,recovery,9.21600033,316.415995
125,recovery,9.21600033,327.679992
126,recovery,9.37599968,337.92001
127,recovery,9.21600033,349.184006
128,recovery,9.24799964,359.423995
129,recovery,9.21600033,370.687991
130,recovery,10.2399997,380.92801
131,recovery,9.56800021,392.192006
132,recovery,9.34400037,403.456002
133,recovery,9.21600033,414.719999
134,recovery,9.21600033,424.959987
135,recovery,10.2399997,435.200006
136,recovery,9.21600033,446.464002
137,recovery,10.2399997,456.703991
138,recovery,9.21600033,467.967987
139,recovery,9.21600033,479.232013
140,recovery,9.21600033,490.49601
141,recovery,9.21600033,501.760006
142,recovery,9.21600033,513.023973
143,recovery,10.2399997,523.263991
144,recovery,9.21600033,535.552025
145,recovery,9.24799964,545.791984
146,recovery,9.21600033,557.05601
147,recovery,9.37599968,567.296028
148,recovery,9.21600033,578.559995
149,recovery,9.21600033,589.824021
150,recovery,10.2399997,600.06398
151,recovery,9.21600033,611.328006
152,recovery,10.2399997,621.568024
153,recovery,9.21600033,632.831991
154,recovery,10.2399997,643.072009
155,recovery,9.21600033,654.335976
156,recovery,9.21600033,665.600002
157,recovery,10.2399997,675.84002
158,recovery,10.2399997,687.103987
159,recovery,9.21600033,699.392021
160,recovery,9.21600033,710.655987
161,recovery,9.21600033,721.920013
162,recovery,9.21600033,733.18398
163,recovery,10.2399997,744.448006
164,recovery,10.2399997,755.711973
165,recovery,9.21600033,766.975999
166,recovery,9.21600033,778.240025
167,recovery,9.21600033,789.503992
168,recovery,9.21600033,800.768018
169,recovery,9.21600033,812.031984
170,recovery,10.2399997,823.29601
171,recovery,10.2399997,834.559977
172,recovery,9.21600033,845.824003
173,recovery,9.21600033,857.088029
174,recovery,9.21600033,868.351996
175,recovery,9.21600033,879.616022
176,recovery,10.2399997,890.879989
177,recovery,9.21600033,902.144015
178,recovery,10.2399997,913.407981
179,recovery,10.2399997,924.672008
180,recovery,9.21600033,936.959982
181,recovery,9.21600033,948.224008
182,recovery,9.21600033,959.487975
183,recovery,9.21600033,970.752001
184,recovery,9.21600033,982.016027
185,recovery,9.21600033,993.279994
186,recovery,9.21600033,1004.54402
187,recovery,10.2399997,1014.78398
188,recovery,10.2399997,1026.04795
189,recovery,9.21600033,1037.31203
190,recovery,10.2399997,1047.55199
191,recovery,9.21600033,1058.81596
192,recovery,10.2399997,1069.05603
193,recovery,9.21600033,1080.32
194,recovery,9.21600033,1090.55996
195,recovery,9.21600033,1101.82405
196,recovery,9.21600033,1112.064
197,recovery,9.21600033,1123.32797
198,recovery,10.2399997,1133.56805
199,recovery,9.21600033,1145.85602
