sample,phase,victim_latency_us,time_since_interference_end_us
174,recovery,10.2399997,1001.472
175,recovery,11.2640001,1014.78398
176,recovery,11.2640001,1028.09596
177,recovery,12.2880004,1043.45596
178,recovery,10.2399997,1057.79195
179,recovery,9.21600033,1070.08004
180,recovery,9.21600033,1081.34401
181,recovery,9.21600033,1091.58397
182,recovery,10.2399997,1101.82405
183,recovery,11.2640001,1114.11202
184,recovery,11.2640001,1127.424
185,recovery,10.2399997,1140.73598
186,recovery,10.2399997,1153.02396
187,recovery,10.2399997,1166.33606
188,recovery,10.2399997,1178.62403
189,recovery,9.21600033,1190.91201
190,recovery,9.21600033,1202.17597
191,recovery,11.2640001,1212.41605
192,recovery,10.2399997,1225.72803
193,recovery,11.2640001,1238.01601
194,recovery,10.2399997,1251.32799
195,recovery,9.44000017,1263.61597
196,recovery,10.2399997,1274.88005
197,recovery,9.21600033,1286.14402
198,recovery,9.21600033,1297.40798
199,recovery,9.21600033,1307.64794
