sample,phase,victim_latency_ms,recovery_index
72,baseline,0.674655974,-1
73,baseline,0.680895984,-1
74,baseline,0.678879976,-1
75,baseline,0.674816012,-1
76,baseline,0.678911984,-1
77,baseline,0.679935992,-1
78,baseline,0.677887976,-1
79,baseline,0.671743989,-1
80,baseline,0.676864028,-1
81,baseline,0.677887976,-1
82,baseline,0.710655987,-1
83,baseline,0.693247974,-1
84,baseline,0.673792005,-1
85,baseline,0.677760005,-1
86,baseline,0.678719997,-1
87,baseline,0.676864028,-1
88,baseline,0.671743989,-1
89,baseline,0.677856028,-1
90,baseline,0.677536011,-1
91,baseline,0.678911984,-1
92,baseline,0.677887976,-1
93,baseline,0.671743989,-1
94,baseline,0.708607972,-1
95,baseline,0.688960016,-1
96,baseline,0.67584002,-1
97,baseline,0.676864028,-1
98,baseline,0.677600026,-1
99,baseline,0.678911984,-1
100,interference,0.745472014,-1
101,interference,0.661503971,-1
102,interference,0.656383991,-1
103,interference,0.665600002,-1
104,interference,0.65228802,-1
105,interference,0.654335976,-1
106,interference,1.13049603,-1
107,interference,0.68096,-1
108,interference,0.670719981,-1
109,interference,0.662527978,-1
110,interference,0.662527978,-1
111,interference,0.660480022,-1
112,interference,0.670719981,-1
113,interference,0.65228802,-1
114,interference,0.655359983,-1
115,interference,0.662527978,-1
116,interference,0.659456015,-1
117,interference,0.668672025,-1
118,interference,1.20115197,-1
119,interference,0.670719981,-1
120,interference,0.683008015,-1
121,interference,0.662527978,-1
122,interference,0.664575994,-1
123,interference,0.66662401,-1
124,interference,0.656383991,-1
125,interference,0.656383991,-1
126,interference,0.662527978,-1
127,interference,1.19091201,-1
128,interference,0.669695973,-1
129,interference,0.676864028,-1
130,interference,0.663551986,-1
131,interference,0.665600002,-1
132,interference,0.663551986,-1
133,interference,0.657407999,-1
134,interference,0.655359983,-1
135,interference,0.65228802,-1
136,interference,0.667648017,-1
137,interference,0.665600002,-1
138,interference,0.664575994,-1
139,interference,0.657407999,-1
140,interference,1.19910395,-1
141,interference,0.683008015,-1
142,interference,0.677887976,-1
143,interference,0.67584002,-1
144,interference,0.670719981,-1
145,interference,0.66662401,-1
146,interference,0.654335976,-1
147,interference,0.677887976,-1
148,interference,0.665600002,-1
149,interference,0.655359983,-1
150,interference,0.664575994,-1
151,interference,0.65228802,-1
152,interference,0.971776009,-1
153,interference,0.670719981,-1
154,interference,0.686079979,-1
155,interference,0.660480022,-1
156,interference,0.653312027,-1
157,interference,0.65228802,-1
158,interference,0.655359983,-1
159,interference,0.650240004,-1
160,interference,0.653312027,-1
161,interference,0.654335976,-1
162,interference,0.661503971,-1
163,interference,0.656383991,-1
164,interference,0.65228802,-1
165,interference,0.657407999,-1
166,interference,0.654335976,-1
167,interference,0.653312027,-1
168,interference,0.655359983,-1
169,interference,0.653312027,-1
170,interference,0.653312027,-1
171,interference,0.985087991,-1
172,interference,0.670719981,-1
173,interference,0.677887976,-1
174,interference,0.671743989,-1
175,interference,0.651264012,-1
176,interference,0.656383991,-1
177,interference,0.654335976,-1
178,interference,0.653312027,-1
179,interference,0.655359983,-1
180,interference,0.654335976,-1
181,interference,0.656383991,-1
182,interference,0.659456015,-1
183,interference,0.653312027,-1
184,interference,0.987136006,-1
185,interference,0.677887976,-1
186,interference,0.684032023,-1
187,interference,0.651264012,-1
188,interference,0.649215996,-1
189,interference,0.651264012,-1
190,interference,0.658432007,-1
191,interference,0.654335976,-1
192,interference,0.657407999,-1
193,interference,0.982016027,-1
194,interference,0.668672025,-1
195,interference,0.67584002,-1
196,interference,0.659456015,-1
197,interference,0.649215996,-1
198,interference,0.65228802,-1
199,interference,0.657407999,-1
200,recovery,0.586751997,0
201,recovery,0.665600002,1
202,recovery,0.676864028,2
203,recovery,0.67584002,3
204,recovery,0.67584002,4
205,recovery,0.616447985,5
206,recovery,0.648191988,6
207,recovery,0.685055971,7
208,recovery,0.67584002,8
209,recovery,0.67782402,9
210,recovery,0.683008015,10
211,recovery,0.674816012,11
212,recovery,0.678911984,12
213,recovery,0.677536011,13
214,recovery,0.673792005,14
215,recovery,0.682079971,15
216,recovery,0.67683202,16
217,recovery,0.622591972,17
218,recovery,0.694271982,18
219,recovery,0.69529599,19
220,recovery,0.677887976,20
221,recovery,0.674816012,21
222,recovery,0.675743997,22
223,recovery,0.673792005,23
224,recovery,0.674719989,24
225,recovery,0.671743989,25
226,recovery,0.676671982,26
227,recovery,0.681984007,27
228,recovery,0.630783975,28
229,recovery,0.706560016,29
230,recovery,0.701439977,30
231,recovery,0.671743989,31
232,recovery,0.672479987,32
233,recovery,0.668672025,33
234,recovery,0.675999999,34
235,recovery,0.680736005,35
236,recovery,0.674816012,36
237,recovery,0.679935992,37
238,recovery,0.678592026,38
239,recovery,0.676864028,39
240,recovery,0.621568024,40
241,recovery,0.689152002,41
242,recovery,0.691263974,42
243,recovery,0.677887976,43
244,recovery,0.678560019,44
245,recovery,0.675487995,45
246,recovery,0.677887976,46
247,recovery,0.677760005,47
248,recovery,0.674816012,48
249,recovery,0.674816012,49
250,recovery,0.681984007,50
251,recovery,0.670719981,51
252,recovery,0.624639988,52
253,recovery,0.710655987,53
254,recovery,0.697344005,54
255,recovery,0.683839977,55
256,recovery,0.681984007,56
257,recovery,0.680607975,57
258,recovery,0.676864028,58
259,recovery,0.671007991,59
260,recovery,0.67286402,60
261,recovery,0.677887976,61
262,recovery,0.673695982,62
263,recovery,0.692224026,63
264,recovery,0.703487992,64
265,recovery,0.689152002,65
266,recovery,0.676864028,66
267,recovery,0.677887976,67
268,recovery,0.685055971,68
269,recovery,0.678911984,69
270,recovery,0.678911984,70
271,recovery,0.673792005,71
272,recovery,0.675808012,72
273,recovery,0.678207994,73
274,recovery,0.681984007,74
275,recovery,0.692224026,75
276,recovery,0.710655987,76
277,recovery,0.684032023,77
278,recovery,0.677887976,78
279,recovery,0.674816012,79
280,recovery,0.672608018,80
281,recovery,0.681984007,81
282,recovery,0.680064023,82
283,recovery,0.67967999,83
284,recovery,0.678911984,84
285,recovery,0.671743989,85
286,recovery,0.673727989,86
287,recovery,0.687103987,87
288,recovery,0.710655987,88
289,recovery,0.688095987,89
290,recovery,0.683871984,90
291,recovery,0.673695982,91
292,recovery,0.680032015,92
293,recovery,0.680863976,93
294,recovery,0.678911984,94
295,recovery,0.676864028,95
296,recovery,0.677887976,96
297,recovery,0.677631974,97
298,recovery,0.673792005,98
299,recovery,0.691200018,99
