sample,phase,victim_latency_ms,recovery_index
0,baseline,0.525312006,-1
1,baseline,0.524287999,-1
2,baseline,0.582656026,-1
3,baseline,0.582656026,-1
4,baseline,0.589600027,-1
5,baseline,0.590655982,-1
6,baseline,0.535552025,-1
7,baseline,0.559104025,-1
8,baseline,0.586751997,-1
9,baseline,0.589824021,-1
10,baseline,0.592895985,-1
11,baseline,0.59721601,-1
12,baseline,0.594944,-1
13,baseline,0.594944,-1
14,baseline,0.540672004,-1
15,baseline,0.579584002,-1
16,baseline,0.588800013,-1
17,baseline,0.589824021,-1
18,baseline,0.592032015,-1
19,baseline,0.594944,-1
20,baseline,0.596000016,-1
21,baseline,0.594016016,-1
22,baseline,0.592895985,-1
23,baseline,0.587616026,-1
24,baseline,0.595968008,-1
25,baseline,0.591776013,-1
26,baseline,0.592895985,-1
27,baseline,0.592895985,-1
28,baseline,0.54272002,-1
29,baseline,0.60006398,-1
30,baseline,0.614495993,-1
31,baseline,0.590848029,-1
32,baseline,0.593760014,-1
33,baseline,0.594944,-1
34,baseline,0.590848029,-1
35,baseline,0.596992016,-1
36,baseline,0.589824021,-1
37,baseline,0.592895985,-1
38,baseline,0.592895985,-1
39,baseline,0.590848029,-1
40,baseline,0.595968008,-1
41,baseline,0.545791984,-1
42,baseline,0.588800013,-1
43,baseline,0.613376021,-1
44,baseline,0.593919992,-1
45,baseline,0.589824021,-1
46,baseline,0.591615975,-1
47,baseline,0.592895985,-1
48,baseline,0.591776013,-1
49,baseline,0.589760005,-1
50,baseline,0.595712006,-1
51,baseline,0.588800013,-1
52,baseline,0.601920009,-1
53,baseline,0.589600027,-1
54,baseline,0.544767976,-1
55,baseline,0.617471993,-1
56,baseline,0.617600024,-1
57,baseline,0.593855977,-1
58,baseline,0.593919992,-1
59,baseline,0.592895985,-1
60,baseline,0.591615975,-1
61,baseline,0.591871977,-1
62,baseline,0.589919984,-1
63,baseline,0.594944,-1
64,baseline,0.594175994,-1
65,baseline,0.592607975,-1
66,baseline,0.589824021,-1
67,baseline,0.593599975,-1
68,baseline,0.543744028,-1
69,baseline,0.615423977,-1
70,baseline,0.616447985,-1
71,baseline,0.588800013,-1
72,baseline,0.591871977,-1
73,baseline,0.589824021,-1
74,baseline,0.595968008,-1
75,baseline,0.594944,-1
76,baseline,0.592607975,-1
77,baseline,0.591040015,-1
78,baseline,0.595968008,-1
79,baseline,0.598016024,-1
80,baseline,0.593024015,-1
81,baseline,0.544767976,-1
82,baseline,0.610303998,-1
83,baseline,0.619520009,-1
84,baseline,0.599039972,-1
85,baseline,0.591808021,-1
86,baseline,0.594944,-1
87,baseline,0.595968008,-1
88,baseline,0.593919992,-1
89,baseline,0.589824021,-1
90,baseline,0.595968008,-1
91,baseline,0.590848029,-1
92,baseline,0.592576027,-1
93,baseline,0.588992,-1
94,baseline,0.594944,-1
95,baseline,0.537599981,-1
96,baseline,0.619520009,-1
97,baseline,0.610239983,-1
98,baseline,0.593728006,-1
99,baseline,0.589727998,-1
100,interference,0.644096017,-1
101,interference,0.573440015,-1
102,interference,0.573440015,-1
103,interference,0.575487971,-1
104,interference,0.574464023,-1
105,interference,0.575487971,-1
106,interference,0.577535987,-1
107,interference,0.908288002,-1
108,interference,0.572416008,-1
109,interference,0.575487971,-1
110,interference,0.917504013,-1
111,interference,0.586751997,-1
112,interference,0.586751997,-1
113,interference,0.579584002,-1
114,interference,0.577535987,-1
115,interference,0.565248013,-1
116,recovery,0.554848015,0
117,recovery,0.56726402,1
118,recovery,0.586751997,2
119,recovery,0.590848029,3
120,recovery,0.594944,4
121,recovery,0.544767976,5
122,recovery,0.552959979,6
123,recovery,0.592992008,7
124,recovery,0.585503995,8
125,recovery,0.591711998,9
126,recovery,0.589824021,10
127,recovery,0.592895985,11
128,recovery,0.59324801,12
129,recovery,0.591520011,13
130,recovery,0.593695998,14
131,recovery,0.595839977,15
132,recovery,0.593919992,16
133,recovery,0.598016024,17
134,recovery,0.547839999,18
135,recovery,0.612352014,19
136,recovery,0.610303998,20
137,recovery,0.595903993,21
138,recovery,0.594944,22
139,recovery,0.590848029,23
140,recovery,0.589824021,24
141,recovery,0.590976,25
142,recovery,0.593919992,26
143,recovery,0.591871977,27
144,recovery,0.593792021,28
145,recovery,0.595200002,29
146,recovery,0.593855977,30
147,recovery,0.596895993,31
148,recovery,0.54272002,32
149,recovery,0.593919992,33
150,recovery,0.615423977,34
151,recovery,0.58572799,35
152,recovery,0.593855977,36
153,recovery,0.593919992,37
154,recovery,0.588800013,38
155,recovery,0.588800013,39
156,recovery,0.594944,40
