sample,phase,victim_latency_us,time_since_interference_end_us
174,recovery,13.3119998,1080.32
175,recovery,12.4479998,1095.68
176,recovery,13.3119998,1110.01599
177,recovery,13.3119998,1124.35198
178,recovery,13.3119998,1138.68797
179,recovery,13.3119998,1154.04797
180,recovery,13.3119998,1168.38396
181,recovery,12.2880004,1183.74395
182,recovery,13.3119998,1197.05606
183,recovery,13.3119998,1211.39205
184,recovery,13.3119998,1225.72803
185,recovery,13.3119998,1241.08803
186,recovery,13.3119998,1256.44803
187,recovery,13.3119998,1270.78402
188,recovery,13.3119998,1285.12001
189,recovery,13.3119998,1299.456
190,recovery,12.2880004,1314.816
191,recovery,13.3119998,1329.15199
192,recovery,13.3119998,1343.48798
193,recovery,13.3119998,1357.82397
194,recovery,13.3119998,1372.15996
195,recovery,13.3119998,1386.49595
196,recovery,13.3119998,1400.83206
197,recovery,13.3119998,1416.19205
198,recovery,13.3119998,1430.52804
199,recovery,13.3119998,1445.88804
