sample,phase,victim_latency_us,time_since_interference_end_us
91,baseline,10.2399997,-1
92,baseline,9.21600033,-1
93,baseline,8.19199998,-1
94,baseline,6.14400022,-1
95,baseline,6.27199979,-1
96,baseline,6.14400022,-1
97,baseline,9.21600033,-1
98,baseline,9.21600033,-1
99,baseline,9.21600033,-1
100,recovery,6.14400022,2.04799999
101,recovery,6.14400022,9.21600033
102,recovery,6.14400022,16.384
103,recovery,7.1680001,23.5520005
104,recovery,6.14400022,31.7439996
105,recovery,6.14400022,38.9119983
106,recovery,6.14400022,46.0800007
107,recovery,6.14400022,53.2479994
108,recovery,6.43200008,60.4160018
109,recovery,6.14400022,68.6080009
110,recovery,6.14400022,75.7760033
111,recovery,6.14400022,82.9439983
112,recovery,6.14400022,90.1120007
113,recovery,6.14400022,97.2800031
114,recovery,6.14400022,104.447998
115,recovery,6.14400022,111.616001
116,recovery,5.34400018,119.808003
117,recovery,6.14400022,126.975998
118,recovery,6.14400022,134.143993
119,recovery,6.14400022,141.312003
120,recovery,6.14400022,148.479998
121,recovery,5.11999987,156.672001
122,recovery,6.14400022,163.839996
123,recovery,6.14400022,171.008006
124,recovery,6.14400022,178.176001
125,recovery,6.14400022,185.343996
126,recovery,6.14400022,192.512006
127,recovery,6.176,199.680001
128,recovery,6.14400022,206.847996
129,recovery,5.11999987,215.039998
130,recovery,5.11999987,222.207993
131,recovery,6.14400022,229.376003
132,recovery,6.14400022,236.543998
133,recovery,6.14400022,243.711993
134,recovery,6.14400022,250.880003
135,recovery,6.14400022,258.047998
136,recovery,6.14400022,265.215993
137,recovery,6.14400022,272.383988
138,recovery,5.11999987,280.575991
139,recovery,6.14400022,287.743986
140,recovery,6.14400022,294.91201
141,recovery,6.14400022,302.080005
142,recovery,6.14400022,309.248
143,recovery,5.4080002,317.440003
144,recovery,6.14400022,324.607998
145,recovery,6.14400022,331.775993
146,recovery,6.14400022,338.943988
147,recovery,6.14400022,346.112013
148,recovery,6.14400022,354.303986
149,recovery,6.14400022,361.472011
150,recovery,6.14400022,368.640006
151,recovery,6.14400022,375.808001
152,recovery,6.14400022,382.975996
153,recovery,6.20799977,390.143991
154,recovery,5.11999987,398.335993
155,recovery,6.14400022,405.503988
156,recovery,6.14400022,412.672013
157,recovery,6.14400022,419.840008
158,recovery,6.14400022,427.008003
159,recovery,6.14400022,434.175998
160,recovery,6.24000002,441.343993
161,recovery,5.34400018,449.535996
162,recovery,6.14400022,456.703991
163,recovery,6.14400022,463.871986
164,recovery,6.14400022,471.04001
165,recovery,6.14400022,478.208005
166,recovery,6.14400022,485.376
167,recovery,168.960005,492.543995
168,recovery,7.1680001,663.551986
169,recovery,7.1680001,672.767997
170,recovery,6.14400022,681.984007
171,recovery,10.2399997,691.200018
172,recovery,10.2399997,708.607972
173,recovery,11.2640001,724.991977
174,recovery,10.2399997,743.423998
175,recovery,12.2880004,759.808004
176,recovery,10.2399997,779.263973
177,recovery,7.1680001,792.576015
178,recovery,7.1680001,800.768018
179,recovery,6.14400022,808.960021
180,recovery,6.14400022,816.128016
181,recovery,8.19199998,825.344026
182,recovery,10.2399997,837.632
183,recovery,12.2880004,851.96799
184,recovery,7.1680001,870.400012
185,recovery,7.1680001,880.63997
186,recovery,7.1680001,889.855981
187,recovery,7.1680001,900.095999
188,recovery,6.14400022,910.336018
189,recovery,6.14400022,918.52802
190,recovery,6.33599982,925.696015
191,recovery,7.1680001,933.888018
192,recovery,9.21600033,943.104029
193,recovery,9.21600033,955.392003
194,recovery,10.2399997,969.727993
195,recovery,6.14400022,984.063983
196,recovery,7.1680001,992.255986
197,recovery,7.1680001,1001.472
198,recovery,7.1680001,1010.68795
199,recovery,6.14400022,1022.97604
