sample,phase,victim_latency_us,time_since_interference_end_us
125,recovery,13.3119998,361.440003
126,recovery,13.3119998,375.775993
127,recovery,13.3119998,390.112013
128,recovery,13.3119998,404.448003
129,recovery,13.3119998,418.783993
130,recovery,13.3119998,433.120012
131,recovery,13.3119998,447.456002
132,recovery,13.3119998,461.791992
133,recovery,13.3119998,476.128012
134,recovery,13.3119998,490.464002
135,recovery,13.3119998,504.800022
136,recovery,13.3119998,519.136012
137,recovery,13.3119998,533.472002
138,recovery,13.3119998,547.807992
139,recovery,13.3119998,562.143981
140,recovery,13.3119998,576.479971
141,recovery,13.3119998,590.816021
142,recovery,13.3119998,605.152011
143,recovery,13.3119998,619.488001
144,recovery,13.3119998,633.823991
145,recovery,13.3119998,648.159981
146,recovery,13.3119998,662.495971
147,recovery,13.3119998,676.83202
148,recovery,13.3119998,691.16801
149,recovery,13.3119998,705.504
150,recovery,13.3119998,719.83999
151,recovery,13.3119998,734.17598
152,recovery,13.3119998,748.51203
153,recovery,13.3119998,762.84802
154,recovery,13.3119998,777.18401
155,recovery,13.3119998,791.52
156,recovery,13.3119998,805.855989
157,recovery,13.3119998,820.191979
158,recovery,13.3119998,834.528029
159,recovery,13.3119998,848.864019
160,recovery,12.5120003,864.224017
161,recovery,12.2880004,878.560007
162,recovery,12.4159995,892.895997
163,recovery,12.3840002,907.231987
164,recovery,12.2880004,921.567976
165,recovery,13.3119998,934.880018
166,recovery,13.3119998,949.216008
167,recovery,12.2880004,964.576006
168,recovery,13.3119998,977.887988
169,recovery,13.3119998,992.223978
170,recovery,13.3119998,1006.55997
171,recovery,13.3119998,1020.89596
172,recovery,13.3119998,1035.23195
173,recovery,13.3119998,1049.56806
174,recovery,13.3119998,1063.90405
175,recovery,13.3119998,1078.24004
176,recovery,13.3119998,1092.57603
177,recovery,13.3119998,1106.91202
178,recovery,13.3119998,1121.24801
179,recovery,13.3119998,1135.584
180,recovery,13.3119998,1149.91999
181,recovery,13.3119998,1164.25598
182,recovery,13.3119998,1178.59197
183,recovery,12.6080001,1192.92796
184,recovery,12.2880004,1207.26395
185,recovery,12.5439996,1221.60006
186,recovery,12.2880004,1235.93605
187,recovery,12.2880004,1250.27204
188,recovery,12.4479998,1264.60803
189,recovery,12.4159995,1278.94402
190,recovery,12.3840002,1293.28001
191,recovery,12.3199997,1307.616
192,recovery,12.4159995,1321.95199
193,recovery,12.2880004,1336.28798
194,recovery,12.2880004,1350.62397
195,recovery,13.3440001,1363.93595
196,recovery,13.3119998,1378.27206
197,recovery,13.4079996,1392.60805
198,recovery,12.2880004,1407.96804
199,recovery,13.3119998,1421.28003
