sample,phase,victim_latency_us,time_since_interference_end_us
131,recovery,10.2399997,424.959987
132,recovery,10.2399997,437.247992
133,recovery,12.2880004,449.535996
134,recovery,11.2640001,464.895993
135,recovery,12.2880004,478.208005
136,recovery,11.2640001,492.543995
137,recovery,10.2399997,505.855978
138,recovery,11.2640001,518.144011
139,recovery,10.272,532.480001
140,recovery,9.40799993,544.767976
141,recovery,9.21600033,556.032002
142,recovery,10.2399997,567.296028
143,recovery,12.2880004,579.584002
144,recovery,10.2399997,593.919992
145,recovery,10.2399997,607.231975
146,recovery,11.2640001,619.520009
147,recovery,11.2640001,633.855999
148,recovery,11.2640001,648.191988
149,recovery,10.2399997,662.527978
150,recovery,10.2399997,674.816012
151,recovery,11.2640001,687.103987
152,recovery,12.2880004,700.416028
153,recovery,10.2399997,714.752018
154,recovery,10.2399997,727.039993
155,recovery,10.2399997,740.351975
156,recovery,11.2640001,752.640009
157,recovery,10.2399997,765.951991
158,recovery,10.2399997,777.216017
159,recovery,10.2399997,788.479984
160,recovery,9.40799993,800.768018
161,recovery,10.2399997,812.031984
162,recovery,10.2399997,823.29601
163,recovery,11.2640001,835.583985
164,recovery,11.2640001,848.896027
165,recovery,12.2880004,863.232017
166,recovery,12.2880004,879.616022
167,recovery,11.2640001,894.97602
168,recovery,11.2640001,908.288002
169,recovery,10.2399997,921.599984
170,recovery,10.2399997,933.888018
171,recovery,11.2640001,945.151985
172,recovery,11.2640001,959.487975
173,recovery,10.2399997,972.800016
174,recovery,11.2640001,986.111999
175,recovery,12.2880004,1000.44799
176,recovery,13.3119998,1016.83199
177,recovery,11.2960003,1036.28802
178,recovery,10.2399997,1049.60001
179,recovery,11.2640001,1061.88798
180,recovery,12.2880004,1075.19996
181,recovery,11.2640001,1092.60798
182,recovery,10.2399997,1106.94396
183,recovery,11.2640001,1120.25595
184,recovery,11.2640001,1133.56805
185,recovery,11.2640001,1147.90404
186,recovery,10.2399997,1161.21602
187,recovery,12.2880004,1173.50399
188,recovery,12.2880004,1187.83998
189,recovery,14.3360002,1207.29601
190,recovery,13.3119998,1228.80006
191,recovery,14.3360002,1248.25597
192,recovery,12.2880004,1268.736
193,recovery,10.2399997,1283.07199
194,recovery,10.2399997,1295.35997
195,recovery,11.2640001,1306.62405
196,recovery,11.2640001,1319.93604
197,recovery,12.2880004,1334.27203
198,recovery,13.3119998,1351.68004
199,recovery,13.3119998,1368.06405
