sample,phase,victim_latency_ms,recovery_index
0,baseline,0.523263991,-1
1,baseline,0.585088015,-1
2,baseline,0.593631983,-1
3,baseline,0.591711998,-1
4,baseline,0.591584027,-1
5,baseline,0.594944,-1
6,baseline,0.547839999,-1
7,baseline,0.611328006,-1
8,baseline,0.614400029,-1
9,baseline,0.591871977,-1
10,baseline,0.592895985,-1
11,baseline,0.595968008,-1
12,baseline,0.593599975,-1
13,baseline,0.594944,-1
14,baseline,0.590848029,-1
15,baseline,0.590943992,-1
16,baseline,0.593919992,-1
17,baseline,0.592895985,-1
18,baseline,0.592064023,-1
19,baseline,0.541696012,-1
20,baseline,0.606144011,-1
21,baseline,0.622591972,-1
22,baseline,0.610303998,-1
23,baseline,0.598016024,-1
24,baseline,0.591871977,-1
25,baseline,0.592895985,-1
26,baseline,0.589824021,-1
27,baseline,0.599039972,-1
28,baseline,0.593919992,-1
29,baseline,0.594623983,-1
30,baseline,0.599039972,-1
31,baseline,0.59366399,-1
32,baseline,0.536575973,-1
33,baseline,0.602111995,-1
34,baseline,0.617471993,-1
35,baseline,0.595808029,-1
36,baseline,0.594944,-1
37,baseline,0.598143995,-1
38,baseline,0.596992016,-1
39,baseline,0.589824021,-1
40,baseline,0.597792029,-1
41,baseline,0.587935984,-1
42,baseline,0.594016016,-1
43,baseline,0.594944,-1
44,baseline,0.594944,-1
45,baseline,0.596992016,-1
46,baseline,0.540672004,-1
47,baseline,0.618496001,-1
48,baseline,0.614624023,-1
49,baseline,0.595968008,-1
50,baseline,0.590848029,-1
51,baseline,0.588800013,-1
52,baseline,0.588671982,-1
53,baseline,0.592032015,-1
54,baseline,0.591871977,-1
55,baseline,0.591584027,-1
56,baseline,0.593568027,-1
57,baseline,0.587776005,-1
58,baseline,0.591871977,-1
59,baseline,0.541696012,-1
60,baseline,0.618496001,-1
61,baseline,0.611328006,-1
62,baseline,0.58969599,-1
63,baseline,0.589119971,-1
64,baseline,0.590016007,-1
65,baseline,0.593919992,-1
66,baseline,0.591840029,-1
67,baseline,0.590848029,-1
68,baseline,0.594944,-1
69,baseline,0.595968008,-1
70,baseline,0.595071971,-1
71,baseline,0.590016007,-1
72,baseline,0.60006398,-1
73,baseline,0.62361598,-1
74,baseline,0.611328006,-1
75,baseline,0.598016024,-1
76,baseline,0.593919992,-1
77,baseline,0.593056023,-1
78,baseline,0.589824021,-1
79,baseline,0.590848029,-1
80,baseline,0.589727998,-1
81,baseline,0.592095971,-1
82,baseline,0.590848029,-1
83,baseline,0.587776005,-1
84,baseline,0.591615975,-1
85,baseline,0.591871977,-1
86,baseline,0.594944,-1
87,baseline,0.616447985,-1
88,baseline,0.614400029,-1
89,baseline,0.618496001,-1
90,baseline,0.589824021,-1
91,baseline,0.591871977,-1
92,baseline,0.587776005,-1
93,baseline,0.589824021,-1
94,baseline,0.590848029,-1
95,baseline,0.586751997,-1
96,baseline,0.590623975,-1
97,baseline,0.593919992,-1
98,baseline,0.588447988,-1
99,baseline,0.586975992,-1
100,interference,0.646143973,-1
101,interference,0.589824021,-1
102,interference,0.590848029,-1
103,interference,0.571392,-1
104,interference,0.567296028,-1
105,interference,0.567296028,-1
106,interference,0.568319976,-1
107,interference,0.888831973,-1
108,interference,0.56627202,-1
