sample,phase,victim_latency_ms,recovery_index
0,baseline,0.523263991,-1
1,baseline,0.586368024,-1
2,baseline,0.594944,-1
3,baseline,0.625663996,-1
4,baseline,0.60927999,-1
5,baseline,0.588800013,-1
6,baseline,0.536575973,-1
7,baseline,0.584703982,-1
8,baseline,0.589760005,-1
9,baseline,0.592159986,-1
10,baseline,0.593119979,-1
11,baseline,0.593695998,-1
12,baseline,0.591871977,-1
13,baseline,0.592895985,-1
14,baseline,0.598016024,-1
15,baseline,0.598976016,-1
16,baseline,0.54272002,-1
17,baseline,0.60927999,-1
18,baseline,0.617568016,-1
19,baseline,0.595968008,-1
20,baseline,0.596768022,-1
21,baseline,0.589824021,-1
22,baseline,0.596928,-1
23,baseline,0.598879993,-1
24,baseline,0.60076803,-1
25,baseline,0.602111995,-1
26,baseline,0.58870399,-1
27,baseline,0.595903993,-1
28,baseline,0.590592027,-1
29,baseline,0.541696012,-1
30,baseline,0.588800013,-1
31,baseline,0.616447985,-1
32,baseline,0.592895985,-1
33,baseline,0.591871977,-1
34,baseline,0.594944,-1
35,baseline,0.593919992,-1
36,baseline,0.594944,-1
37,baseline,0.597024024,-1
38,baseline,0.588800013,-1
39,baseline,0.588608027,-1
40,baseline,0.589951992,-1
41,baseline,0.590655982,-1
42,baseline,0.541696012,-1
43,baseline,0.601087987,-1
44,baseline,0.614560008,-1
45,baseline,0.588800013,-1
46,baseline,0.595968008,-1
47,baseline,0.596736014,-1
48,baseline,0.594944,-1
49,baseline,0.596192002,-1
50,baseline,0.596192002,-1
51,baseline,0.588639975,-1
52,baseline,0.587776005,-1
53,baseline,0.592832029,-1
54,baseline,0.597151995,-1
55,baseline,0.591871977,-1
56,baseline,0.590848029,-1
57,baseline,0.620480001,-1
58,baseline,0.618496001,-1
59,baseline,0.594944,-1
60,baseline,0.594847977,-1
61,baseline,0.595968008,-1
62,baseline,0.596992016,-1
63,baseline,0.60006398,-1
64,baseline,0.596992016,-1
65,baseline,0.593919992,-1
66,baseline,0.590848029,-1
67,baseline,0.590143979,-1
68,baseline,0.593919992,-1
69,baseline,0.595968008,-1
70,baseline,0.622496009,-1
71,baseline,0.608255982,-1
72,baseline,0.591647983,-1
73,baseline,0.591871977,-1
74,baseline,0.595903993,-1
75,baseline,0.593919992,-1
76,baseline,0.591840029,-1
77,baseline,0.589824021,-1
78,baseline,0.590528011,-1
79,baseline,0.591871977,-1
80,baseline,0.588608027,-1
81,baseline,0.589824021,-1
82,baseline,0.590016007,-1
83,baseline,0.597887993,-1
84,baseline,0.589824021,-1
85,baseline,0.596992016,-1
86,baseline,0.618496001,-1
87,baseline,0.614400029,-1
88,baseline,0.592895985,-1
89,baseline,0.590623975,-1
90,baseline,0.592863977,-1
91,baseline,0.593919992,-1
92,baseline,0.591871977,-1
93,baseline,0.589824021,-1
94,baseline,0.590848029,-1
95,baseline,0.595968008,-1
96,baseline,0.582656026,-1
97,baseline,0.621568024,-1
98,baseline,0.606208026,-1
99,baseline,0.605184019,-1
100,interference,0.644096017,-1
101,interference,0.569343984,-1
102,interference,0.56627202,-1
103,interference,0.567296028,-1
104,interference,0.568319976,-1
105,interference,0.567296028,-1
106,interference,0.568319976,-1
107,interference,0.877568007,-1
108,interference,0.539647996,-1
109,recovery,0.539647996,0
110,recovery,0.601087987,1
111,recovery,0.607231975,2
112,recovery,0.591808021,3
113,recovery,0.587776005,4
114,recovery,0.596159995,5
115,recovery,0.535552025,6
116,recovery,0.58060801,7
117,recovery,0.591871977,8
118,recovery,0.593568027,9
119,recovery,0.594879985,10
120,recovery,0.596639991,11
121,recovery,0.589504004,12
122,recovery,0.540672004,13
123,recovery,0.601087987,14
124,recovery,0.615423977,15
125,recovery,0.590848029,16
126,recovery,0.594944,17
127,recovery,0.590752006,18
128,recovery,0.595167994,19
129,recovery,0.593919992,20
130,recovery,0.592639983,21
131,recovery,0.591968,22
132,recovery,0.594879985,23
133,recovery,0.595968008,24
134,recovery,0.585632026,25
135,recovery,0.593280017,26
136,recovery,0.541696012,27
137,recovery,0.614400029,28
138,recovery,0.613536,29
139,recovery,0.590848029,30
140,recovery,0.59167999,31
141,recovery,0.591840029,32
142,recovery,0.594944,33
143,recovery,0.590848029,34
144,recovery,0.590848029,35
145,recovery,0.586624026,36
146,recovery,0.588576019,37
147,recovery,0.587552011,38
148,recovery,0.589824021,39
149,recovery,0.545791984,40
150,recovery,0.613376021,41
151,recovery,0.610400021,42
152,recovery,0.589824021,43
153,recovery,0.591871977,44
154,recovery,0.596288025,45
155,recovery,0.588800013,46
156,recovery,0.590848029,47
157,recovery,0.596800029,48
158,recovery,0.588800013,49
159,recovery,0.589663982,50
160,recovery,0.591871977,51
161,recovery,0.593824029,52
162,recovery,0.569343984,53
163,recovery,0.595968008,54
164,recovery,0.620544016,55
165,recovery,0.618496001,56
166,recovery,0.591871977,57
167,recovery,0.592895985,58
168,recovery,0.588800013,59
169,recovery,0.591871977,60
170,recovery,0.588800013,61
171,recovery,0.592895985,62
172,recovery,0.589824021,63
173,recovery,0.59267199,64
174,recovery,0.594944,65
175,recovery,0.589024007,66
176,recovery,0.597248018,67
177,recovery,0.611328006,68
178,recovery,0.607231975,69
179,recovery,0.589887977,70
180,recovery,0.590592027,71
181,recovery,0.593919992,72
182,recovery,0.590848029,73
183,recovery,0.594944,74
184,recovery,0.592127979,75
185,recovery,0.590848029,76
186,recovery,0.589568019,77
187,recovery,0.589824021,78
188,recovery,0.595968008,79
189,recovery,0.592895985,80
190,recovery,0.594944,81
191,recovery,0.615423977,82
192,recovery,0.618496001,83
193,recovery,0.588671982,84
194,recovery,0.595647991,85
195,recovery,0.585600019,86
196,recovery,0.591840029,87
197,recovery,0.592895985,88
198,recovery,0.590848029,89
199,recovery,0.591871977,90
200,recovery,0.590848029,91
201,recovery,0.592768013,92
202,recovery,0.590496004,93
203,recovery,0.601087987,94
204,recovery,0.617536008,95
205,recovery,0.614400029,96
206,recovery,0.595135987,97
207,recovery,0.593919992,98
208,recovery,0.591808021,99
