sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
0,baseline,0.574464023,-1,-1
1,baseline,0.642048001,-1,-1
2,baseline,0.67584002,-1,-1
3,baseline,0.673759997,-1,-1
4,baseline,0.593919992,-1,-1
5,baseline,0.696319997,-1,-1
6,baseline,0.702463984,-1,-1
7,baseline,0.679935992,-1,-1
8,baseline,0.68096,-1,-1
9,baseline,0.678911984,-1,-1
10,baseline,0.679935992,-1,-1
11,baseline,0.683008015,-1,-1
12,baseline,0.683008015,-1,-1
13,baseline,0.672896028,-1,-1
14,baseline,0.680095971,-1,-1
15,baseline,0.676864028,-1,-1
16,baseline,0.596992016,-1,-1
17,baseline,0.689152002,-1,-1
18,baseline,0.693247974,-1,-1
19,baseline,0.67584002,-1,-1
20,baseline,0.679935992,-1,-1
21,baseline,0.674816012,-1,-1
22,baseline,0.705536008,-1,-1
23,baseline,0.674816012,-1,-1
24,baseline,0.672767997,-1,-1
25,baseline,0.678911984,-1,-1
26,baseline,0.679935992,-1,-1
27,baseline,0.677887976,-1,-1
28,baseline,0.598016024,-1,-1
29,baseline,0.703487992,-1,-1
30,baseline,0.699519992,-1,-1
31,baseline,0.674816012,-1,-1
32,baseline,0.67584002,-1,-1
33,baseline,0.674816012,-1,-1
34,baseline,0.674816012,-1,-1
35,baseline,0.686367989,-1,-1
36,baseline,0.676479995,-1,-1
37,baseline,0.683008015,-1,-1
38,baseline,0.67584002,-1,-1
39,baseline,0.672767997,-1,-1
40,baseline,0.598016024,-1,-1
41,baseline,0.677631974,-1,-1
42,baseline,0.689152002,-1,-1
43,baseline,0.67584002,-1,-1
44,baseline,0.674816012,-1,-1
45,baseline,0.679935992,-1,-1
46,baseline,0.67584002,-1,-1
47,baseline,0.674816012,-1,-1
48,baseline,0.678911984,-1,-1
49,baseline,0.678911984,-1,-1
50,baseline,0.674751997,-1,-1
51,baseline,0.684960008,-1,-1
52,baseline,0.596992016,-1,-1
53,baseline,0.690047979,-1,-1
54,baseline,0.692480028,-1,-1
55,baseline,0.679647982,-1,-1
56,baseline,0.679647982,-1,-1
57,baseline,0.677887976,-1,-1
58,baseline,0.676864028,-1,-1
59,baseline,0.677887976,-1,-1
60,baseline,0.67584002,-1,-1
61,baseline,0.676576018,-1,-1
62,baseline,0.678655982,-1,-1
63,baseline,0.60006398,-1,-1
64,baseline,0.698368013,-1,-1
65,baseline,0.707584023,-1,-1
66,baseline,0.674687982,-1,-1
67,baseline,0.694271982,-1,-1
68,baseline,0.671743989,-1,-1
69,baseline,0.670527995,-1,-1
70,baseline,0.673792005,-1,-1
71,baseline,0.670463979,-1,-1
72,baseline,0.671743989,-1,-1
73,baseline,0.669695973,-1,-1
74,baseline,0.681984007,-1,-1
75,baseline,0.601087987,-1,-1
76,baseline,0.705536008,-1,-1
77,baseline,0.691200018,-1,-1
78,baseline,0.67683202,-1,-1
79,baseline,0.683008015,-1,-1
80,baseline,0.676864028,-1,-1
81,baseline,0.673792005,-1,-1
82,baseline,0.678911984,-1,-1
83,baseline,0.697152019,-1,-1
84,baseline,0.671743989,-1,-1
85,baseline,0.667840004,-1,-1
86,baseline,0.678911984,-1,-1
87,baseline,0.599039972,-1,-1
88,baseline,0.701439977,-1,-1
89,baseline,0.689152002,-1,-1
90,baseline,0.678911984,-1,-1
91,baseline,0.673792005,-1,-1
92,baseline,0.679935992,-1,-1
93,baseline,0.676608026,-1,-1
94,baseline,0.673792005,-1,-1
95,baseline,0.67356801,-1,-1
96,baseline,0.674816012,-1,-1
97,baseline,0.677887976,-1,-1
98,baseline,0.674592018,-1,-1
99,baseline,0.595968008,-1,-1
100,interference,1.21036804,-1,-1
101,interference,1.21855998,-1,-1
102,interference,1.21548796,-1,-1
103,interference,1.21343994,-1,-1
104,interference,1.21343994,-1,-1
105,interference,1.21548796,-1,-1
106,interference,1.56876802,-1,-1
107,interference,1.21036804,-1,-1
108,interference,1.21036804,-1,-1
109,interference,1.21446395,-1,-1
110,interference,1.20832002,-1,-1
111,interference,1.21139205,-1,-1
112,interference,1.21241605,-1,-1
113,interference,1.21139205,-1,-1
114,interference,1.21343994,-1,-1
115,interference,1.55443203,-1,-1
116,interference,1.20934403,-1,-1
117,interference,1.21446395,-1,-1
118,interference,1.21753597,-1,-1
119,interference,1.17555201,-1,-1
120,recovery,0.628736019,0,0.0266239997
121,recovery,0.670400023,1,0.661823988
122,recovery,0.671743989,2,1.33734405
123,recovery,0.674816012,3,2.01420808
124,recovery,0.598240018,4,3.02694392
125,recovery,0.699392021,5,3.632128
126,recovery,0.697344005,6,4.33971214
127,recovery,0.677856028,7,5.04630423
128,recovery,0.677183986,8,5.73235178
129,recovery,0.673792005,9,6.41535997
130,recovery,0.676864028,10,7.09529591
131,recovery,0.672767997,11,7.7783041
132,recovery,0.674816012,12,8.45619202
133,recovery,0.676864028,13,9.13612843
134,recovery,0.672735989,14,9.81814384
135,recovery,0.677983999,15,10.4961281
136,recovery,0.601087987,16,11.5148802
137,recovery,0.693216026,17,12.123168
138,recovery,0.69529599,18,12.8286724
139,recovery,0.672735989,19,13.5291204
140,recovery,0.673759997,20,14.2070084
141,recovery,0.67584002,21,14.8869123
142,recovery,0.67670399,22,15.5680323
143,recovery,0.672767997,23,16.2519035
144,recovery,0.679935992,24,16.9308167
145,recovery,0.674816012,25,17.6158714
146,recovery,0.674015999,26,18.2958088
147,recovery,0.673792005,27,18.9757442
148,recovery,0.603136003,28,19.9884796
149,recovery,0.69017601,29,20.5998077
150,recovery,0.698368013,30,21.2992001
151,recovery,0.679871976,31,22.0027523
152,recovery,0.676927984,32,22.6887684
153,recovery,0.673792005,33,23.3717766
154,recovery,0.678207994,34,24.0537605
155,recovery,0.67158401,35,24.7380161
156,recovery,0.673632026,36,25.4148159
157,recovery,0.671743989,37,26.0935688
158,recovery,0.675520003,38,26.770752
159,recovery,0.673792005,39,27.4513912
160,recovery,0.60006398,40,28.4651527
161,recovery,0.681984007,41,29.0723839
162,recovery,0.694271982,42,29.7697277
163,recovery,0.673759997,43,30.4691525
164,recovery,0.676864028,44,31.1490555
165,recovery,0.676864028,45,31.8310394
166,recovery,0.674816012,46,32.5140495
167,recovery,0.67584002,47,33.1960335
168,recovery,0.676864028,48,33.8780174
169,recovery,0.677887976,49,34.5600014
170,recovery,0.67584002,50,35.2430077
171,recovery,0.683008015,51,35.9239693
172,recovery,0.598016024,52,36.9489937
173,recovery,0.687103987,53,37.5531502
174,recovery,0.689152002,54,38.2474251
175,recovery,0.676864028,55,38.9437447
176,recovery,0.67670399,56,39.6269112
177,recovery,0.671423972,57,40.3090553
178,recovery,0.681056023,58,40.9878387
179,recovery,0.68096,59,41.6778221
180,recovery,0.675711989,60,42.3640327
181,recovery,0.677887976,61,43.045887
182,recovery,0.676991999,62,43.7299194
183,recovery,0.599039972,63,44.747776
184,recovery,0.698368013,64,45.3550072
185,recovery,0.696319997,65,46.0584946
186,recovery,0.677887976,66,46.7609596
187,recovery,0.67584002,67,47.4439697
188,recovery,0.672479987,68,48.1252174
189,recovery,0.675711989,69,48.8049927
190,recovery,0.673792005,70,49.4878731
191,recovery,0.67584002,71,50.1667824
192,recovery,0.674816012,72,50.847744
193,recovery,0.679103971,73,51.5276794
194,recovery,0.678560019,74,52.2120628
195,recovery,0.653312027,75,53.4446068
196,recovery,0.711679995,76,54.1061134
197,recovery,0.69017601,77,54.825985
198,recovery,0.676864028,78,55.5223045
199,recovery,0.673727989,79,56.2043533
200,recovery,0.668928027,80,56.8842239
201,recovery,0.673663974,81,57.5591698
202,recovery,0.676864028,82,58.2400017
203,recovery,0.668672025,83,58.923008
204,recovery,0.678911984,84,59.5968018
205,recovery,0.668672025,85,60.2808304
206,recovery,0.674816012,86,60.9556465
207,recovery,0.657407999,87,62.1854706
208,recovery,0.711679995,88,62.8520966
209,recovery,0.688127995,89,63.5781136
210,recovery,0.675584018,90,64.2716141
211,recovery,0.68096,91,64.9533463
212,recovery,0.66860801,92,65.6405106
213,recovery,0.672767997,93,66.3152618
214,recovery,0.67584002,94,66.9962234
215,recovery,0.682720006,95,67.677475
216,recovery,0.671519995,96,68.3655396
217,recovery,0.674495995,97,69.0435181
218,recovery,0.647167981,98,70.2720032
219,recovery,0.693247974,99,70.9283829
