sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
0,baseline,0.58060801,-1,-1
1,baseline,0.646143973,-1,-1
2,baseline,0.661535978,-1,-1
3,baseline,0.619840026,-1,-1
4,baseline,0.671743989,-1,-1
5,baseline,0.703487992,-1,-1
6,baseline,0.696319997,-1,-1
7,baseline,0.672959983,-1,-1
8,baseline,0.679008007,-1,-1
9,baseline,0.67584002,-1,-1
10,baseline,0.671743989,-1,-1
11,baseline,0.685887992,-1,-1
12,baseline,0.674080014,-1,-1
13,baseline,0.675743997,-1,-1
14,baseline,0.679871976,-1,-1
15,baseline,0.614400029,-1,-1
16,baseline,0.708607972,-1,-1
17,baseline,0.698368013,-1,-1
18,baseline,0.678911984,-1,-1
19,baseline,0.68096,-1,-1
20,baseline,0.674816012,-1,-1
21,baseline,0.678911984,-1,-1
22,baseline,0.677887976,-1,-1
23,baseline,0.676512003,-1,-1
24,baseline,0.677887976,-1,-1
25,baseline,0.673792005,-1,-1
26,baseline,0.621568024,-1,-1
27,baseline,0.705536008,-1,-1
28,baseline,0.693184018,-1,-1
29,baseline,0.676735997,-1,-1
30,baseline,0.672767997,-1,-1
31,baseline,0.680863976,-1,-1
32,baseline,0.673792005,-1,-1
33,baseline,0.673951983,-1,-1
34,baseline,0.678911984,-1,-1
35,baseline,0.67584002,-1,-1
36,baseline,0.678752005,-1,-1
37,baseline,0.682048023,-1,-1
38,baseline,0.610303998,-1,-1
39,baseline,0.699392021,-1,-1
40,baseline,0.69145602,-1,-1
41,baseline,0.677887976,-1,-1
42,baseline,0.676864028,-1,-1
43,baseline,0.678879976,-1,-1
44,baseline,0.680768013,-1,-1
45,baseline,0.674624026,-1,-1
46,baseline,0.674816012,-1,-1
47,baseline,0.67257601,-1,-1
48,baseline,0.678911984,-1,-1
49,baseline,0.67584002,-1,-1
50,baseline,0.60927999,-1,-1
51,baseline,0.702495992,-1,-1
52,baseline,0.699392021,-1,-1
53,baseline,0.681984007,-1,-1
54,baseline,0.671743989,-1,-1
55,baseline,0.676639974,-1,-1
56,baseline,0.675679982,-1,-1
57,baseline,0.67584002,-1,-1
58,baseline,0.677151978,-1,-1
59,baseline,0.67967999,-1,-1
60,baseline,0.677663982,-1,-1
61,baseline,0.674880028,-1,-1
62,baseline,0.60927999,-1,-1
63,baseline,0.697344005,-1,-1
64,baseline,0.707744002,-1,-1
65,baseline,0.675072014,-1,-1
