sample,phase,victim_latency_ms,recovery_index
244,recovery,0.596831977,62
245,recovery,0.590848029,63
246,recovery,0.588768005,64
247,recovery,0.588800013,65
248,recovery,0.597248018,66
249,recovery,0.59068799,67
250,recovery,0.595008016,68
251,recovery,0.617471993,69
252,recovery,0.611328006,70
253,recovery,0.589471996,71
254,recovery,0.58742398,72
255,recovery,0.594911993,73
256,recovery,0.591135979,74
257,recovery,0.593919992,75
258,recovery,0.593919992,76
259,recovery,0.595712006,77
260,recovery,0.592895985,78
261,recovery,0.589471996,79
262,recovery,0.586655974,80
263,recovery,0.590848029,81
264,recovery,0.596992016,82
265,recovery,0.618496001,83
266,recovery,0.60927999,84
267,recovery,0.593919992,85
268,recovery,0.587647974,86
269,recovery,0.594016016,87
270,recovery,0.592992008,88
271,recovery,0.593919992,89
272,recovery,0.590784013,90
273,recovery,0.589856029,91
274,recovery,0.593919992,92
275,recovery,0.592800021,93
276,recovery,0.591871977,94
277,recovery,0.590976,95
278,recovery,0.598016024,96
279,recovery,0.611328006,97
280,recovery,0.617471993,98
281,recovery,0.589760005,99
