sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
0,baseline,0.529407978,-1,-1
1,baseline,0.579584002,-1,-1
2,baseline,0.579584002,-1,-1
3,baseline,0.586848021,-1,-1
4,baseline,0.589824021,-1,-1
5,baseline,0.58572799,-1,-1
6,baseline,0.598016024,-1,-1
7,baseline,0.534528017,-1,-1
8,baseline,0.559264004,-1,-1
9,baseline,0.560127974,-1,-1
10,baseline,0.571392,-1,-1
11,baseline,0.589600027,-1,-1
12,baseline,0.58572799,-1,-1
13,baseline,0.547839999,-1,-1
14,baseline,0.586687982,-1,-1
15,baseline,0.613536,-1,-1
16,baseline,0.588735998,-1,-1
17,baseline,0.588800013,-1,-1
18,baseline,0.591871977,-1,-1
19,baseline,0.587776005,-1,-1
20,baseline,0.590848029,-1,-1
21,baseline,0.593887985,-1,-1
22,baseline,0.587776005,-1,-1
23,baseline,0.594879985,-1,-1
24,baseline,0.588800013,-1,-1
25,baseline,0.587776005,-1,-1
26,baseline,0.545791984,-1,-1
27,baseline,0.589824021,-1,-1
28,baseline,0.605120003,-1,-1
29,baseline,0.58572799,-1,-1
30,baseline,0.588800013,-1,-1
31,baseline,0.592895985,-1,-1
32,baseline,0.593919992,-1,-1
33,baseline,0.586751997,-1,-1
34,baseline,0.591871977,-1,-1
35,baseline,0.583904028,-1,-1
36,baseline,0.586528003,-1,-1
37,baseline,0.593919992,-1,-1
38,baseline,0.58160001,-1,-1
39,baseline,0.547839999,-1,-1
40,baseline,0.582656026,-1,-1
41,baseline,0.604160011,-1,-1
42,baseline,0.587776005,-1,-1
43,baseline,0.588800013,-1,-1
44,baseline,0.591871977,-1,-1
45,baseline,0.58572799,-1,-1
46,baseline,0.592895985,-1,-1
47,baseline,0.589824021,-1,-1
48,baseline,0.587808013,-1,-1
49,baseline,0.584703982,-1,-1
50,baseline,0.590848029,-1,-1
51,baseline,0.592895985,-1,-1
52,baseline,0.592895985,-1,-1
53,baseline,0.619520009,-1,-1
54,baseline,0.60729599,-1,-1
55,baseline,0.584703982,-1,-1
56,baseline,0.585600019,-1,-1
57,baseline,0.596992016,-1,-1
58,baseline,0.592895985,-1,-1
59,baseline,0.587903976,-1,-1
60,baseline,0.592895985,-1,-1
61,baseline,0.590848029,-1,-1
62,baseline,0.590848029,-1,-1
63,baseline,0.596768022,-1,-1
64,baseline,0.588800013,-1,-1
65,baseline,0.592863977,-1,-1
66,baseline,0.574464023,-1,-1
67,baseline,0.586751997,-1,-1
68,baseline,0.603136003,-1,-1
69,baseline,0.588800013,-1,-1
70,baseline,0.592703998,-1,-1
71,baseline,0.589056015,-1,-1
72,baseline,0.584703982,-1,-1
73,baseline,0.586751997,-1,-1
74,baseline,0.591871977,-1,-1
75,baseline,0.595968008,-1,-1
76,baseline,0.594655991,-1,-1
77,baseline,0.589824021,-1,-1
78,baseline,0.593695998,-1,-1
79,baseline,0.587776005,-1,-1
80,baseline,0.591871977,-1,-1
81,baseline,0.607136011,-1,-1
82,baseline,0.612287998,-1,-1
83,baseline,0.583679974,-1,-1
84,baseline,0.58572799,-1,-1
85,baseline,0.591871977,-1,-1
86,baseline,0.588800013,-1,-1
87,baseline,0.591871977,-1,-1
88,baseline,0.585568011,-1,-1
89,baseline,0.58572799,-1,-1
90,baseline,0.593919992,-1,-1
91,baseline,0.586751997,-1,-1
92,baseline,0.588800013,-1,-1
93,baseline,0.588800013,-1,-1
94,baseline,0.619520009,-1,-1
95,baseline,0.608255982,-1,-1
96,baseline,0.589824021,-1,-1
97,baseline,0.587776005,-1,-1
98,baseline,0.582656026,-1,-1
99,baseline,0.584703982,-1,-1
100,interference,0.715776026,-1,-1
