sample,phase,victim_latency_ms,recovery_index
187,interference,0.568319976,-1
188,interference,0.568319976,-1
189,interference,0.568319976,-1
190,interference,0.570367992,-1
191,interference,0.568319976,-1
192,interference,0.569343984,-1
193,interference,0.806912005,-1
194,interference,0.581632018,-1
195,interference,0.590848029,-1
196,interference,0.592895985,-1
197,interference,0.567296028,-1
198,interference,0.569343984,-1
199,interference,0.568319976,-1
200,recovery,0.544767976,0
201,recovery,0.617471993,1
202,recovery,0.593919992,2
203,recovery,0.596992016,3
204,recovery,0.59267199,4
205,recovery,0.586751997,5
206,recovery,0.588864028,6
207,recovery,0.534528017,7
208,recovery,0.579584002,8
209,recovery,0.593728006,9
210,recovery,0.595903993,10
211,recovery,0.541696012,11
212,recovery,0.601087987,12
213,recovery,0.611328006,13
214,recovery,0.594944,14
215,recovery,0.591871977,15
216,recovery,0.593919992,16
217,recovery,0.590592027,17
218,recovery,0.595968008,18
219,recovery,0.599039972,19
220,recovery,0.588992,20
221,recovery,0.594944,21
222,recovery,0.591744006,22
223,recovery,0.592159986,23
224,recovery,0.590560019,24
225,recovery,0.543744028,25
226,recovery,0.615423977,26
227,recovery,0.613376021,27
228,recovery,0.594048023,28
229,recovery,0.591647983,29
230,recovery,0.591871977,30
231,recovery,0.594687998,31
232,recovery,0.595968008,32
233,recovery,0.589600027,33
234,recovery,0.592895985,34
235,recovery,0.586751997,35
236,recovery,0.590592027,36
237,recovery,0.592095971,37
238,recovery,0.545791984,38
239,recovery,0.615423977,39
240,recovery,0.612352014,40
241,recovery,0.592639983,41
242,recovery,0.595968008,42
243,recovery,0.592895985,43
244,recovery,0.594944,44
245,recovery,0.588735998,45
246,recovery,0.598016024,46
247,recovery,0.596992016,47
248,recovery,0.591871977,48
249,recovery,0.594944,49
250,recovery,0.590848029,50
251,recovery,0.598016024,51
252,recovery,0.616447985,52
253,recovery,0.616447985,53
254,recovery,0.596992016,54
255,recovery,0.594944,55
256,recovery,0.593919992,56
257,recovery,0.595135987,57
258,recovery,0.588800013,58
259,recovery,0.593919992,59
260,recovery,0.58969599,60
261,recovery,0.589824021,61
262,recovery,0.583679974,62
263,recovery,0.591776013,63
264,recovery,0.590848029,64
265,recovery,0.593919992,65
266,recovery,0.616447985,66
267,recovery,0.60927999,67
268,recovery,0.590784013,68
269,recovery,0.593919992,69
270,recovery,0.597119987,70
271,recovery,0.593599975,71
272,recovery,0.598016024,72
273,recovery,0.595808029,73
274,recovery,0.591744006,74
275,recovery,0.596895993,75
276,recovery,0.596736014,76
277,recovery,0.590848029,77
278,recovery,0.596288025,78
279,recovery,0.614400029,79
280,recovery,0.617471993,80
281,recovery,0.588512003,81
282,recovery,0.593919992,82
283,recovery,0.593919992,83
284,recovery,0.590848029,84
285,recovery,0.591072023,85
286,recovery,0.589824021,86
287,recovery,0.591647983,87
288,recovery,0.591552019,88
289,recovery,0.587808013,89
290,recovery,0.589824021,90
291,recovery,0.592832029,91
292,recovery,0.60006398,92
293,recovery,0.611328006,93
294,recovery,0.613376021,94
295,recovery,0.588800013,95
296,recovery,0.591871977,96
297,recovery,0.592895985,97
298,recovery,0.593695998,98
299,recovery,0.588864028,99
