sample,phase,victim_latency_ms,recovery_index
0,baseline,0.525312006,-1
1,baseline,0.580672026,-1
2,baseline,0.594655991,-1
3,baseline,0.590784013,-1
4,baseline,0.540672004,-1
5,baseline,0.599039972,-1
6,baseline,0.544767976,-1
7,baseline,0.570367992,-1
8,baseline,0.587776005,-1
9,baseline,0.594944,-1
10,baseline,0.595936,-1
11,baseline,0.594079971,-1
12,baseline,0.591871977,-1
13,baseline,0.588479996,-1
14,baseline,0.589824021,-1
15,baseline,0.595968008,-1
16,baseline,0.590848029,-1
17,baseline,0.537599981,-1
18,baseline,0.608255982,-1
19,baseline,0.616447985,-1
20,baseline,0.588768005,-1
21,baseline,0.590911984,-1
22,baseline,0.592895985,-1
23,baseline,0.594944,-1
24,baseline,0.593024015,-1
25,baseline,0.593919992,-1
26,baseline,0.594944,-1
27,baseline,0.590463996,-1
28,baseline,0.591008008,-1
29,baseline,0.60006398,-1
30,baseline,0.538623989,-1
31,baseline,0.605184019,-1
32,baseline,0.614687979,-1
33,baseline,0.590752006,-1
34,baseline,0.592927992,-1
35,baseline,0.592768013,-1
36,baseline,0.588800013,-1
37,baseline,0.592895985,-1
38,baseline,0.595968008,-1
39,baseline,0.594944,-1
40,baseline,0.591871977,-1
41,baseline,0.595968008,-1
42,baseline,0.590848029,-1
43,baseline,0.591968,-1
44,baseline,0.541696012,-1
45,baseline,0.60927999,-1
46,baseline,0.609215975,-1
47,baseline,0.591871977,-1
48,baseline,0.587552011,-1
49,baseline,0.591871977,-1
50,baseline,0.589471996,-1
51,baseline,0.595968008,-1
52,baseline,0.590848029,-1
53,baseline,0.593568027,-1
54,baseline,0.591871977,-1
55,baseline,0.590848029,-1
56,baseline,0.596992016,-1
57,baseline,0.617471993,-1
58,baseline,0.614400029,-1
59,baseline,0.593919992,-1
60,baseline,0.593919992,-1
61,baseline,0.590848029,-1
62,baseline,0.592032015,-1
63,baseline,0.591871977,-1
64,baseline,0.589824021,-1
65,baseline,0.593119979,-1
66,baseline,0.587776005,-1
67,baseline,0.59296,-1
68,baseline,0.590848029,-1
69,baseline,0.588800013,-1
70,baseline,0.595968008,-1
71,baseline,0.617471993,-1
72,baseline,0.60927999,-1
73,baseline,0.592000008,-1
74,baseline,0.593792021,-1
75,baseline,0.594560027,-1
76,baseline,0.59167999,-1
77,baseline,0.590848029,-1
78,baseline,0.590848029,-1
79,baseline,0.591871977,-1
80,baseline,0.592544019,-1
81,baseline,0.590719998,-1
82,baseline,0.591647983,-1
83,baseline,0.594944,-1
84,baseline,0.586751997,-1
85,baseline,0.620544016,-1
86,baseline,0.610656023,-1
87,baseline,0.595968008,-1
88,baseline,0.590848029,-1
89,baseline,0.590848029,-1
90,baseline,0.58572799,-1
91,baseline,0.593919992,-1
92,baseline,0.588895977,-1
93,baseline,0.588800013,-1
94,baseline,0.594944,-1
95,baseline,0.590848029,-1
96,baseline,0.598016024,-1
97,baseline,0.590848029,-1
98,baseline,0.593919992,-1
99,baseline,0.613376021,-1
100,interference,0.648191988,-1
101,interference,0.564224005,-1
102,interference,0.569343984,-1
103,interference,0.567296028,-1
104,interference,0.569343984,-1
105,interference,0.571392,-1
106,interference,0.567296028,-1
107,interference,0.876543999,-1
108,interference,0.569343984,-1
109,interference,0.567296028,-1
110,interference,1.04652798,-1
111,interference,0.584703982,-1
112,interference,0.587776005,-1
113,interference,0.588800013,-1
114,interference,0.567296028,-1
115,interference,0.567296028,-1
116,interference,0.570367992,-1
117,interference,0.569343984,-1
118,interference,0.568319976,-1
119,interference,0.569343984,-1
120,interference,0.568319976,-1
121,interference,0.568319976,-1
122,interference,0.568319976,-1
123,interference,0.56627202,-1
124,interference,0.570367992,-1
125,interference,1.05164802,-1
126,interference,0.586751997,-1
127,interference,0.596992016,-1
128,interference,0.569343984,-1
129,interference,0.567296028,-1
130,interference,0.567296028,-1
131,interference,0.569343984,-1
132,interference,0.567296028,-1
133,interference,0.569343984,-1
134,interference,0.570367992,-1
135,interference,0.568319976,-1
136,interference,0.569343984,-1
137,interference,0.567296028,-1
138,interference,0.570367992,-1
139,interference,1.05881596,-1
140,interference,0.583679974,-1
141,interference,0.592895985,-1
142,interference,0.578559995,-1
143,interference,0.568319976,-1
144,interference,0.570367992,-1
145,interference,0.574464023,-1
146,interference,0.570367992,-1
147,interference,0.567296028,-1
148,interference,0.568319976,-1
149,interference,0.570367992,-1
150,interference,0.568319976,-1
151,interference,0.568319976,-1
152,interference,0.568319976,-1
153,interference,0.775168002,-1
154,interference,0.583679974,-1
155,interference,0.594944,-1
156,interference,0.586751997,-1
157,interference,0.568319976,-1
158,interference,0.570367992,-1
159,interference,0.568319976,-1
160,interference,0.570367992,-1
161,interference,0.568319976,-1
162,interference,0.568319976,-1
163,interference,0.572416008,-1
164,interference,0.567296028,-1
165,interference,0.569343984,-1
166,interference,0.569343984,-1
167,interference,0.567296028,-1
168,interference,0.788479984,-1
169,interference,0.591871977,-1
170,interference,0.595968008,-1
171,interference,0.570367992,-1
172,interference,0.567296028,-1
173,interference,0.567296028,-1
174,interference,0.568319976,-1
175,interference,0.570367992,-1
176,interference,0.568319976,-1
177,interference,0.570367992,-1
178,interference,0.569343984,-1
179,interference,0.802815974,-1
180,interference,0.590848029,-1
181,interference,0.60006398,-1
182,recovery,0.559104025,0
183,recovery,0.588800013,1
184,recovery,0.591008008,2
