sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
0,baseline,0.546815991,,
1,baseline,0.585727990,,
2,baseline,0.579584002,,
3,baseline,0.563199997,,
4,baseline,0.563072026,,
5,baseline,0.580608010,,
6,baseline,0.536575973,,
7,baseline,0.558975995,,
8,baseline,0.556320012,,
9,baseline,0.555007994,,
10,baseline,0.567296028,,
11,baseline,0.589824021,,
12,baseline,0.543904006,,
13,baseline,0.580608010,,
14,baseline,0.603136003,,
15,baseline,0.590848029,,
16,baseline,0.588800013,,
17,baseline,0.591871977,,
18,baseline,0.591871977,,
19,baseline,0.594944000,,
20,baseline,0.596992016,,
21,baseline,0.590848029,,
22,baseline,0.590848029,,
23,baseline,0.589951992,,
24,baseline,0.594816029,,
25,baseline,0.593663990,,
26,baseline,0.547839999,,
27,baseline,0.588800013,,
28,baseline,0.612352014,,
29,baseline,0.591871977,,
30,baseline,0.599039972,,
31,baseline,0.588800013,,
32,baseline,0.592800021,,
33,baseline,0.590848029,,
34,baseline,0.589568019,,
35,baseline,0.589824021,,
36,baseline,0.592895985,,
37,baseline,0.589824021,,
38,baseline,0.593919992,,
39,baseline,0.544767976,,
40,baseline,0.580608010,,
41,baseline,0.596992016,,
42,baseline,0.593919992,,
43,baseline,0.590719998,,
44,baseline,0.593663990,,
45,baseline,0.591903985,,
46,baseline,0.588800013,,
47,baseline,0.590848029,,
48,baseline,0.588800013,,
49,baseline,0.587776005,,
50,baseline,0.590848029,,
51,baseline,0.591871977,,
52,baseline,0.589824021,,
53,baseline,0.620544016,,
54,baseline,0.612352014,,
55,baseline,0.586751997,,
56,baseline,0.591871977,,
57,baseline,0.590848029,,
58,baseline,0.595968008,,
59,baseline,0.594944000,,
60,baseline,0.589824021,,
61,baseline,0.591840029,,
62,baseline,0.587776005,,
63,baseline,0.594944000,,
64,baseline,0.596032023,,
65,baseline,0.587776005,,
66,baseline,0.617471993,,
67,baseline,0.606208026,,
68,baseline,0.594944000,,
69,baseline,0.591968000,,
70,baseline,0.591711998,,
71,baseline,0.596831977,,
72,baseline,0.586751997,,
73,baseline,0.593919992,,
74,baseline,0.589824021,,
75,baseline,0.592895985,,
76,baseline,0.588000000,,
77,baseline,0.594784021,,
78,baseline,0.584991992,,
79,baseline,0.578559995,,
80,baseline,0.613376021,,
81,baseline,0.610303998,,
82,baseline,0.594944000,,
83,baseline,0.592895985,,
84,baseline,0.593919992,,
85,baseline,0.592895985,,
86,baseline,0.590848029,,
87,baseline,0.593728006,,
88,baseline,0.594847977,,
89,baseline,0.599039972,,
90,baseline,0.592095971,,
91,baseline,0.595744014,,
92,baseline,0.592895985,,
93,baseline,0.620544016,,
94,baseline,0.617471993,,
95,baseline,0.590848029,,
96,baseline,0.589824021,,
97,baseline,0.596800029,,
98,baseline,0.591103971,,
99,baseline,0.595968008,,
0,interference,1.596415997,,
1,interference,1.599488020,,
2,interference,2.095103979,,
3,interference,1.599488020,,
4,interference,1.597440004,,
5,interference,1.598464012,,
6,interference,1.599488020,,
7,interference,2.126847982,,
8,interference,1.602560043,,
9,interference,1.598464012,,
10,interference,1.597440004,,
11,interference,2.125823975,,
12,interference,1.600512028,,
13,interference,1.598464012,,
14,interference,1.598464012,,
15,interference,1.597440004,,
16,interference,2.125823975,,
17,interference,1.601536036,,
18,interference,1.600512028,,
19,interference,1.600512028,,
20,interference,1.598464012,,
21,interference,1.598464012,,
22,interference,1.854464054,,
23,interference,1.600512028,,
24,interference,1.599488020,,
25,interference,1.597440004,,
26,interference,1.598464012,,
27,interference,1.847296000,,
28,interference,1.601536036,,
29,interference,1.599488020,,
30,interference,1.599488020,,
31,interference,1.599488020,,
32,interference,1.853440046,,
33,interference,1.599488020,,
34,interference,1.599488020,,
35,interference,1.598464012,,
36,interference,1.854464054,,
37,interference,1.600512028,,
38,interference,1.599488020,,
39,interference,1.598464012,,
40,interference,1.599488020,,
41,interference,1.855487943,,
42,interference,1.599488020,,
43,interference,1.598464012,,
44,interference,1.598464012,,
45,interference,1.598464012,,
46,interference,1.854464054,,
47,interference,1.600512028,,
48,interference,1.599488020,,
49,interference,1.597440004,,
50,interference,1.599488020,,
51,interference,1.600512028,,
52,interference,1.848320007,,
53,interference,1.600512028,,
54,interference,1.612800002,,
55,interference,1.598464012,,
56,interference,1.597440004,,
57,interference,1.861631989,,
58,interference,1.599488020,,
59,interference,1.305600047,,
0,recovery,0.550880015,0,0.167968005
1,recovery,0.572351992,1,0.725055993
2,recovery,0.595968008,2,1.302528024
3,recovery,0.586848021,3,1.903615952
4,recovery,0.592992008,4,2.495487928
5,recovery,0.596992016,5,3.093503952
6,recovery,0.551935971,6,4.045824051
7,recovery,0.589824021,7,4.602880001
8,recovery,0.606208026,8,5.199872017
9,recovery,0.592895985,9,5.812223911
10,recovery,0.596192002,10,6.410240173
11,recovery,0.588832021,11,7.012351990
12,recovery,0.591871977,12,7.607295990
13,recovery,0.590816021,13,8.205375671
14,recovery,0.595968008,14,8.802304268
15,recovery,0.588832021,15,9.403391838
16,recovery,0.592927992,16,9.997632027
17,recovery,0.596992016,17,10.596351624
18,recovery,0.593919992,18,11.198464394
19,recovery,0.539647996,19,12.209152222
20,recovery,0.599039972,20,12.754943848
21,recovery,0.619520009,21,13.363200188
22,recovery,0.592895985,22,13.990912437
23,recovery,0.592832029,23,14.587967873
24,recovery,0.595968008,24,15.185919762
25,recovery,0.592895985,25,15.787008286
26,recovery,0.591679990,26,16.385215759
27,recovery,0.591871977,27,16.982015610
28,recovery,0.596288025,28,17.579008102
29,recovery,0.589824021,29,18.180095673
30,recovery,0.592895985,30,18.775039673
31,recovery,0.594911993,31,19.372064590
32,recovery,0.541696012,32,20.383743286
33,recovery,0.609279990,33,20.932607651
34,recovery,0.611328006,34,21.553152084
35,recovery,0.589695990,35,22.169727325
36,recovery,0.591135979,36,22.764543533
37,recovery,0.590848029,37,23.361536026
38,recovery,0.590848029,38,23.957504272
39,recovery,0.590848029,39,24.554496765
40,recovery,0.593728006,40,25.150655746
41,recovery,0.589824021,41,25.749504089
42,recovery,0.592032015,42,26.344608307
43,recovery,0.589824021,43,26.941440582
44,recovery,0.594944000,44,27.536384583
45,recovery,0.590592027,45,28.135679245
46,recovery,0.546815991,46,29.136896133
47,recovery,0.616447985,47,29.692928314
48,recovery,0.611328006,48,30.316543579
49,recovery,0.589824021,49,30.932992935
50,recovery,0.593919992,50,31.528959274
51,recovery,0.590911984,51,32.129024506
52,recovery,0.592064023,52,32.725151062
53,recovery,0.590816021,53,33.323040009
54,recovery,0.592895985,54,33.919998169
55,recovery,0.590848029,55,34.518016815
56,recovery,0.594143987,56,35.113983154
57,recovery,0.594687998,57,35.713279724
58,recovery,0.591871977,58,36.313087463
