sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
153,interference,1.20627201,-1,-1
154,interference,1.20832002,-1,-1
155,interference,1.41209602,-1,-1
156,interference,1.19705606,-1,-1
157,interference,1.20934403,-1,-1
158,interference,1.20115197,-1,-1
159,interference,1.20217597,-1,-1
160,interference,1.41209602,-1,-1
161,interference,1.20729601,-1,-1
162,interference,1.21139205,-1,-1
163,interference,1.20115197,-1,-1
164,interference,1.20934403,-1,-1
165,interference,1.19807994,-1,-1
166,interference,1.16326404,-1,-1
167,interference,1.40595198,-1,-1
168,interference,1.20217597,-1,-1
169,interference,1.20627201,-1,-1
170,interference,1.16838396,-1,-1
171,interference,1.205248,-1,-1
172,interference,1.20729601,-1,-1
173,interference,1.20319998,-1,-1
174,interference,1.41004801,-1,-1
175,interference,1.20115197,-1,-1
176,interference,1.20729601,-1,-1
177,interference,1.205248,-1,-1
178,interference,1.17145598,-1,-1
179,interference,1.13766396,-1,-1
180,recovery,0.547904015,0,0.0573440008
181,recovery,0.578559995,1,0.612352014
182,recovery,0.591711998,2,1.19619203
183,recovery,0.596992016,3,1.97427201
184,recovery,0.621568024,4,2.57740808
185,recovery,0.614400029,5,3.20614409
186,recovery,0.535552025,6,4.0888319
187,recovery,0.569343984,7,4.63052797
188,recovery,0.611328006,8,5.20499182
189,recovery,0.591520011,9,5.82076788
190,recovery,0.59920001,10,6.41849613
191,recovery,0.596992016,11,7.02464008
192,recovery,0.596992016,12,7.6267519
193,recovery,0.592895985,13,8.22886372
194,recovery,0.593952,14,8.82688046
195,recovery,0.59167999,15,9.42620754
196,recovery,0.543744028,16,10.4529924
197,recovery,0.598016024,17,11.0039043
198,recovery,0.617471993,18,11.6121597
199,recovery,0.594944,19,12.2357759
200,recovery,0.590848029,20,12.8368645
201,recovery,0.592895985,21,13.433856
202,recovery,0.590848029,22,14.0318718
203,recovery,0.594944,23,14.6319361
204,recovery,0.594944,24,15.2320004
205,recovery,0.592895985,25,15.8330879
206,recovery,0.591776013,26,16.4312
207,recovery,0.593919992,27,17.0301437
208,recovery,0.594944,28,17.6312313
209,recovery,0.543744028,29,18.6603527
210,recovery,0.618496001,30,19.2112637
211,recovery,0.615296006,31,19.8370552
212,recovery,0.593919992,32,20.4574718
213,recovery,0.596992016,33,21.0565128
214,recovery,0.588800013,34,21.6596489
215,recovery,0.593760014,35,22.2537289
216,recovery,0.595968008,36,22.853632
217,recovery,0.592895985,37,23.456768
218,recovery,0.589824021,38,24.0558071
219,recovery,0.593119979,39,24.6518402
220,recovery,0.590848029,40,25.2508163
221,recovery,0.593056023,41,25.8469124
222,recovery,0.599039972,42,26.4458237
223,recovery,0.544767976,43,27.4790401
224,recovery,0.596032023,44,28.0371208
225,recovery,0.619520009,45,28.6392326
226,recovery,0.603136003,46,29.2648964
227,recovery,0.591808021,47,29.8732166
228,recovery,0.600960016,48,30.4702721
229,recovery,0.591871977,49,31.0773754
230,recovery,0.589824021,50,31.6774406
231,recovery,0.591776013,51,32.2755508
232,recovery,0.589824021,52,32.8734703
233,recovery,0.591871977,53,33.4684143
234,recovery,0.594784021,54,34.065567
235,recovery,0.592576027,55,34.6657906
236,recovery,0.588800013,56,35.4099197
237,recovery,0.615423977,57,36.01408
238,recovery,0.622272015,58,36.6349449
239,recovery,0.590848029,59,37.2623367
240,recovery,0.591871977,60,37.8593292
241,recovery,0.594944,61,38.4573441
242,recovery,0.587584019,62,39.0575981
243,recovery,0.590848029,63,39.651329
244,recovery,0.595968008,64,40.2831345
245,recovery,0.595968008,65,40.8852463
246,recovery,0.597696006,66,41.4866562
247,recovery,0.595103979,67,42.0894737
248,recovery,0.592895985,68,42.6905594
249,recovery,0.603263974,69,43.435009
250,recovery,0.62361598,70,44.045311
251,recovery,0.608255982,71,44.684288
252,recovery,0.594944,72,45.298687
253,recovery,0.591871977,73,45.8997765
254,recovery,0.591871977,74,46.4977913
255,recovery,0.592895985,75,47.0958061
256,recovery,0.592895985,76,47.6968956
257,recovery,0.587616026,77,48.2950706
258,recovery,0.588800013,78,48.8888321
259,recovery,0.591744006,79,49.4828796
260,recovery,0.588800013,80,50.0797424
261,recovery,0.598016024,81,50.6736641
262,recovery,0.596992016,82,51.2778244
263,recovery,0.592032015,83,51.8799362
264,recovery,0.594752014,84,52.4771194
265,recovery,0.582656026,85,53.2224007
266,recovery,0.624639988,86,53.8111992
267,recovery,0.619520009,87,54.4501762
268,recovery,0.590848029,88,55.0748177
269,recovery,0.60006398,89,55.6718063
270,recovery,0.591808021,90,56.2770576
271,recovery,0.594944,91,56.8750076
272,recovery,0.591871977,92,57.4791679
273,recovery,0.593919992,93,58.0782089
274,recovery,0.595968008,94,58.6782722
275,recovery,0.590848029,95,59.2793617
276,recovery,0.595968008,96,60.0207367
277,recovery,0.622591972,97,60.6218224
278,recovery,0.620544016,98,61.2567024
279,recovery,0.590143979,99,61.8823662
