sample,phase,victim_latency_us,time_since_interference_end_us
125,recovery,13.3119998,407.552004
126,recovery,13.3119998,421.887994
127,recovery,13.3119998,436.224014
128,recovery,12.2880004,451.584011
129,recovery,12.3199997,465.920001
130,recovery,12.2880004,480.255991
131,recovery,13.3119998,493.568003
132,recovery,26.6239997,507.903993
133,recovery,12.2880004,536.575973
134,recovery,12.2880004,550.912023
135,recovery,12.3840002,565.248013
136,recovery,12.3840002,579.584002
137,recovery,12.3840002,593.919992
138,recovery,12.2880004,608.255982
139,recovery,12.4159995,622.591972
140,recovery,12.2880004,636.928022
141,recovery,13.3119998,650.240004
142,recovery,13.3119998,664.575994
143,recovery,12.5120003,679.935992
144,recovery,12.352,694.271982
145,recovery,12.3840002,708.607972
146,recovery,12.5439996,722.944021
147,recovery,13.3119998,737.280011
148,recovery,13.3119998,751.616001
149,recovery,13.3119998,765.951991
150,recovery,13.3119998,780.287981
151,recovery,12.2880004,794.623971
152,recovery,12.2880004,808.960021
153,recovery,12.2880004,823.29601
154,recovery,13.3119998,836.607993
155,recovery,13.3119998,850.943983
156,recovery,13.3119998,865.279973
157,recovery,13.3119998,879.616022
158,recovery,13.3119998,893.952012
159,recovery,13.3119998,908.288002
160,recovery,13.3119998,922.623992
161,recovery,13.3119998,936.959982
162,recovery,12.2880004,952.31998
163,recovery,12.2880004,966.656029
164,recovery,13.3119998,979.968011
165,recovery,13.3119998,994.304001
166,recovery,13.3119998,1008.64005
167,recovery,12.2880004,1022.97604
168,recovery,12.5439996,1037.31203
169,recovery,12.2880004,1051.64802
170,recovery,12.2880004,1065.98401
171,recovery,13.3119998,1079.29599
172,recovery,13.3119998,1093.63198
173,recovery,12.2880004,1108.99198
174,recovery,12.352,1123.32797
175,recovery,13.3119998,1136.63995
176,recovery,13.3119998,1150.97594
177,recovery,13.3119998,1165.31205
178,recovery,13.3119998,1179.64804
179,recovery,13.3119998,1193.98403
180,recovery,13.3119998,1208.32002
181,recovery,13.3119998,1222.65601
182,recovery,13.3119998,1236.992
183,recovery,13.3119998,1251.32799
184,recovery,12.2880004,1265.66398
185,recovery,12.2880004,1279.99997
186,recovery,12.2880004,1294.33596
187,recovery,12.48,1308.67195
188,recovery,12.48,1323.00794
189,recovery,12.2880004,1337.34405
190,recovery,12.2880004,1351.68004
191,recovery,12.352,1366.01603
192,recovery,12.2880004,1380.35202
193,recovery,13.3440001,1393.664
194,recovery,13.3119998,1407.99999
195,recovery,13.3119998,1422.33598
196,recovery,13.3119998,1436.67197
197,recovery,13.3119998,1451.00796
198,recovery,13.3119998,1465.34395
199,recovery,13.3119998,1479.67994
