sample,phase,victim_latency_ms,recovery_index
0,baseline,0.527360022,-1
1,baseline,0.575487971,-1
2,baseline,0.592895985,-1
3,baseline,0.589824021,-1
4,baseline,0.591103971,-1
5,baseline,0.575487971,-1
6,baseline,0.556032002,-1
7,baseline,0.614400029,-1
8,baseline,0.611328006,-1
9,baseline,0.591871977,-1
10,baseline,0.592576027,-1
11,baseline,0.589824021,-1
12,baseline,0.592895985,-1
13,baseline,0.594944,-1
14,baseline,0.589824021,-1
15,baseline,0.593919992,-1
16,baseline,0.596800029,-1
17,baseline,0.592895985,-1
18,baseline,0.595936,-1
19,baseline,0.545791984,-1
20,baseline,0.618496001,-1
21,baseline,0.613376021,-1
22,baseline,0.594079971,-1
23,baseline,0.590848029,-1
24,baseline,0.588800013,-1
25,baseline,0.593728006,-1
26,baseline,0.589824021,-1
27,baseline,0.590752006,-1
28,baseline,0.59225601,-1
29,baseline,0.590848029,-1
30,baseline,0.596000016,-1
31,baseline,0.594944,-1
32,baseline,0.540672004,-1
33,baseline,0.604160011,-1
34,baseline,0.612352014,-1
35,baseline,0.591871977,-1
36,baseline,0.593919992,-1
37,baseline,0.596992016,-1
38,baseline,0.598879993,-1
39,baseline,0.590592027,-1
40,baseline,0.591871977,-1
41,baseline,0.593919992,-1
42,baseline,0.601823986,-1
43,baseline,0.588800013,-1
44,baseline,0.589824021,-1
45,baseline,0.540672004,-1
46,baseline,0.601087987,-1
47,baseline,0.611328006,-1
48,baseline,0.608640015,-1
49,baseline,0.587743998,-1
50,baseline,0.594944,-1
51,baseline,0.592895985,-1
52,baseline,0.597343981,-1
53,baseline,0.592895985,-1
54,baseline,0.589824021,-1
55,baseline,0.598016024,-1
56,baseline,0.588768005,-1
57,baseline,0.590560019,-1
58,baseline,0.598016024,-1
59,baseline,0.617471993,-1
60,baseline,0.608255982,-1
61,baseline,0.586751997,-1
62,baseline,0.587743998,-1
63,baseline,0.593919992,-1
64,baseline,0.596992016,-1
65,baseline,0.594944,-1
66,baseline,0.592895985,-1
67,baseline,0.589824021,-1
68,baseline,0.594944,-1
69,baseline,0.596992016,-1
70,baseline,0.59267199,-1
