sample,phase,victim_latency_ms,recovery_index
0,baseline,0.524287999,-1
1,baseline,0.602111995,-1
2,baseline,0.593919992,-1
3,baseline,0.596800029,-1
4,baseline,0.599039972,-1
5,baseline,0.590848029,-1
6,baseline,0.532480001,-1
7,baseline,0.575487971,-1
8,baseline,0.590848029,-1
9,baseline,0.541696012,-1
10,baseline,0.60927999,-1
11,baseline,0.617471993,-1
12,baseline,0.592895985,-1
13,baseline,0.589471996,-1
14,baseline,0.591871977,-1
15,baseline,0.597055972,-1
16,baseline,0.58572799,-1
17,baseline,0.590848029,-1
18,baseline,0.591072023,-1
19,baseline,0.591520011,-1
20,baseline,0.595712006,-1
21,baseline,0.537599981,-1
22,baseline,0.599135995,-1
23,baseline,0.60927999,-1
24,baseline,0.596992016,-1
25,baseline,0.594911993,-1
26,baseline,0.594591975,-1
27,baseline,0.590528011,-1
28,baseline,0.591871977,-1
29,baseline,0.589183986,-1
30,baseline,0.594784021,-1
31,baseline,0.596992016,-1
32,baseline,0.594784021,-1
33,baseline,0.594976008,-1
34,baseline,0.591871977,-1
35,baseline,0.546815991,-1
36,baseline,0.636928022,-1
37,baseline,0.613376021,-1
38,baseline,0.592576027,-1
39,baseline,0.591072023,-1
40,baseline,0.593792021,-1
41,baseline,0.593919992,-1
42,baseline,0.594944,-1
43,baseline,0.591167986,-1
44,baseline,0.591808021,-1
45,baseline,0.595135987,-1
46,baseline,0.588800013,-1
47,baseline,0.588800013,-1
48,baseline,0.596992016,-1
49,baseline,0.638975978,-1
50,baseline,0.614400029,-1
51,baseline,0.592895985,-1
52,baseline,0.597055972,-1
53,baseline,0.59366399,-1
54,baseline,0.589887977,-1
55,baseline,0.590911984,-1
56,baseline,0.595167994,-1
57,baseline,0.591871977,-1
58,baseline,0.593919992,-1
59,baseline,0.591520011,-1
60,baseline,0.591552019,-1
61,baseline,0.575487971,-1
62,baseline,0.602111995,-1
63,baseline,0.614400029,-1
64,baseline,0.614400029,-1
65,baseline,0.589824021,-1
66,baseline,0.593919992,-1
67,baseline,0.594591975,-1
68,baseline,0.593695998,-1
